lattes id;coordenador;ano_inicio;ano_fim;titulo;Assunto
554094537602871;Erika Baptista Gomes;2017;2019;EFEITOS DA REALIDADE VIRTUAL NA FUNCIONALIDADE, EQUILÍBRIO E QUALIDADE DE VIDA EM HEMIPARÉTICOS PÓS-ACIDENTE VASCULAR ENCEFÁLICO - REVIVA;Realidade Virtual
7371696651698143;Thaíse Kelly de Lima Costa;2011;2012;A Realidade Virtual como Ferramenta de Apoio na Educação Ambiental;Realidade Virtual
7371696651698143;Liliane dos Santos Machado;2010;2011;Virtualidade Imersiva e Interativa baseada em Cloud Computing;Realidade Virtual
4048097710124520;Alexandre Amorim dos Reis;2007;2012;P&D de Soluções Ergonômicas para o Design de Simuladores de Vôo em Ambiente Imersivo de Realidade Virtual;Realidade Virtual
3068252812902262;William Robson Cordeiro Silva;2020;2022;Pós-doutorado: Um metaverso para as notícias;Realidade Virtual
7260472710652180;Andréia Maria Silva;2013;2014;Efeito da Realidade Virtual na função motora do membro superior parético pós-AVC;Realidade Virtual
9221513470591588;;2017;Atual;PLAID-UNIVERCEMIG - Plataforma digital para treinamento de pessoal. Projeto certificado pela empresa CEMIG Distribuidora em 30/08/2017.;Realidade Virtual
4916508642400535;Marco Orsini;2013;Atual;Efeitos do uso da Plataforma (X-BOX ONE) nos padrões de marcha de pacientes com Doença de Parkinson;Realidade Virtual
6390292091555299;Maria Elisa Pimentel Piemonte;2014;Atual;REALIDADE VIRTUAL NA REABILITAÇÃO DE PACIENTES COM DOENÇAS NEUROLOGICAS / APRENDIZAGEM MOTORA;Realidade Virtual
5640661336499240;Viviane Suzey Gomes de Melo;2020;Atual;REALIDADE VIRTUAL ACÚSTICA E SIMULAÇÃO NUMÉRICA DE CAMPO ACÚSTICO EM SALAS;Realidade Virtual
5391034042353187;Liane Margarida Rockenbach Tarouco;1999;1999;ARCA - Ambiente de Realidade Virtual Cooperativo de Aprendizagem;Realidade Virtual
5391034042353187;Liane Margarida Rockenbach Tarouco;1998;1999;CAVI - Criando Ambientes Virtuais Interativos - Projeto LUAR - Levando a Universidade a Aprendizagem Remota;Realidade Virtual
3584861614841162;Silas Evandro Nachif Fernandes;2006;2007;Um Software Educacional Infantil para Aprendizagem em Química Utilizando Técnicas de Realidade Virtual;Realidade Virtual
1350331210278996;Renato da Veiga Guadagnin;2007;2013;Análise de fisiopatologias da mama e de úlceras por pressão e desenvolvimento de técnicas de visualização;Realidade Virtual
3326184726476427;Simone Helena Tanoue Vizioli;2013;2017;PROJETO FAPESP 2013/03412-8: A hibridização entre o desenho analógico e digital e sua contribuição no processo projetivo arquitetônico;Realidade Virtual
8918861344608187;Alexandre Amorim dos Reis;2012;2015;Avaliações Virtuais de Usabilidade em Modelos Digitais Humanos;Realidade Virtual
8918861344608187;Alexandre Amorim dos Reis;2008;2013;P&D de soluções ergonômicas para o design de simuladores de voo em ambiente imersivo de Realidade Virtual;Realidade Virtual
8374444110347392;Anthony Jose da Cunha Carneiro Lins;2018;Atual;AS TECNOLOGIAS EMERGENTES NO DESENVOLVIMENTO DE ARTEFATOS LÚDICOS;Realidade Virtual
1829333800490851;Gilson Alexandre Ostwald Pedro da Costa;2018;Atual;Projeto de Infraestrutura de Ensino, Pesquisa e Extensão em Visão Computacional;Realidade Virtual
1829333800490851;;2005;2008;Utilização de ambientes virtuais na reabilitação cognitiva de pacientes com traumas cranio-encefálicos;Realidade Virtual
6996687730224144;Alexandre Balbinot;2010;Atual;Realidade Virtual e Acelerometria no Desenvolvimento de Tecnologia Assistiva: um sistema de apoio à reabilitação postural na caminhada de idosos;Realidade Virtual
1868960602254610;Rummenigge Rudson Dantas;2017;Atual;VirtuAlter: Um sistema de reabilitação virtual para treinamento do equilíbrio dinâmico de idosos;Realidade Virtual
1868960602254610;;2013;2017;NEDGlove: Um sistema computacional para uso em sessões de reabilitação motora virtual e interativa;Realidade Virtual
6620664028434195;;2019;2020;Desenvolvimento de um jogo em realidade virtual para popularização da tecnologia na educação a distância nos serviços oncológicos pediátrico.;Realidade Virtual
6620664028434195;;2019;2020;DESENVOLVIMENTO DE JOGO EDUCATIVO EM REALIDADE VIRTUAL PARA ENSINO A DISTÂNCIA SOBRE OS ASPECTOS DA DOR NA HOSPITALIZAÇÃO PEDIÁTRICA POR ANEMIA FALCIFORME;Realidade Virtual
7547226068281112;Christiane Lanatovitz Prado Medeiros;2017;2017;Uso da realidade virtual na paralisia cerebral;Realidade Virtual
9899991569065175;Luciana Mara Monti Fonseca;2019;Atual;FAPESP Auxílio à Pesquisa (Proc. 18/02839-1) Serious Game Comunica-enf;Realidade Virtual
8231237935065420;;2018;2022;INTERNET DAS COISAS E SISTEMAS INTELIGENTES NO JORNALISMO.  Desenvolvimento de ambiente imersivo para a distribuição de notícias usando a tecnologia da realidade virtual (Projeto JUMPER);Realidade Virtual
778199387503922;Paula Carolei;2012;Atual;Design de Estratégias Pedagógicas imersivas para novas tecnologias;Realidade Virtual
4050543429604952;Amadeu Sá de Campos Filho;2019;Atual;O Uso das Tecnologias Educacionais no Processo Ensino-Aprendizagem na Área da Saúde;Realidade Virtual
8434103815800687;Patrícia Cristiane Souza;2007;2010;Investigando a construção de um Ambiente de Aprendizagem Colaborativa Inteligente - cadastrado na PROPEQ sob nº 114/CAP/2007;Realidade Virtual
1505400360366643;Ernesto Chaves Pereira de Souza;2008;2011;Núcleo Ouroboros de Divulgação Científica;Realidade Virtual
7486340493431857;Wilma Costa Souza;2011;2012;TRATAMENTO COM USO DE NINTENDO-WII, NA RECUPERAÇÃO MOTORA E FUNCIONAL DO MEMBRO SUPERIOR PARÉTICO DE PACIENTES COM AVC CRÔNICOS;Realidade Virtual
9072314472807846;Manuel Antônio de Castro;2003;Atual;A POIESIS E A CONSTRUÇÃO DA REALIDADE E DO HOMEM NA PÓS-MODERNIDADE;Realidade Virtual
2682764296612645;;2010;2011;CMV3D - Catalogo Virtual de Móveis em três dimensões objetivando a aplicação de engenharia de sistemas ao processo produtivo;Realidade Virtual
2682764296612645;Carlos Magno de Lima;2007;Atual;PROVIRTUS I - Construção de Ambientes Virtuais e Simulações - Suporte ao Centro Móvel de Realidade Virtual;Realidade Virtual
4075386143208520;Carlos Eduardo Verzola Vaz;2022;Atual;AUTOMATIZAÇÃO DE PROCESSOS PARA A GESTÃO DAS CIDADES - DIGITAL TWINS E SENSORIAMENTO REMOTO COMO FERRAMENTAS DE SUPORTE À DECISÃO;Realidade Virtual
6878718102770367;Rodrigo Luis de Souza da Silva;2020;Atual;VRTools - Pesquisa e desenvolvimento de soluções em Realidade Virtual e Aumentada como apoio ao ensino;Realidade Virtual
6878718102770367;José Eduardo Krieger;2015;Atual;Instituto Nacional de Ciência e Tecnologia em Medicina Assistida por Computação Científica INCT - MACC;Realidade Virtual
6878718102770367;Jauvane C Oliveira;2004;2006;GIGA-AVICOM: Ambientes VIrtuais COlaborativos Massivos na rede GIGA;Realidade Virtual
7278634019537967;Cláudio Kirner;2004;2007;Ambientes Virtuais para Ensino e Treinamento;Realidade Virtual
5399173621955960;Andre Fernandes da Paz;2014;2017;Bug404: narrativas interativas e imersivas, mapeamento e processo criativo;Realidade Virtual
9310055597414010;Theophilos Rifiotis;2007;2010;Estudo etnográfico das formas de apropriação da internet em espaços públicos pagos em Florianópolis (SC);Realidade Virtual
7997899743453190;;1996;1997;Laboratório de Realidade Virtual;Realidade Virtual
8456124569258786;Kenneth Salisbury;2001;2003;Collaborative, Simulation-based, Surgical Training;Realidade Virtual
1123376648713853;;1998;1999;AVVIC - Virtual Environment for Shared Interactive Visualization;Realidade Virtual
6227453953185916;Manuel Rangel Borges Neto;2021;Atual;Desenvolvimento de aplicativo móvel com base em Realidade Virtual para plantas de biogás;Realidade Virtual
3001004318811389;Alexandre Cardoso;2020;Atual;Desenvolvimento de metodologia utilizando o conceito BIM (Building Information Modeling) aplicada a projetos de subestações integrado à Sistema de Informação Geográfica (SIG) e ao Enterprise Resource Planning (ERP);Realidade Virtual
1765721612533942;Marcos Cordeiro d'Ornellas;2018;2019;A EXPERIÊNCIA DE PACIENTES COM PARKINSON NA UTILIZAÇÃO DE JOGOS SÉRIOS PARA DESTREZA MANUAL;Realidade Virtual
6732555323294000;Roberto Spinola Barbosa;2014;2018;Implantação de Novas Instalações do Laboratorio de Dinâmica e Simulação Veicular;Realidade Virtual
6732555323294000;Roberto Spinola Barbosa;2010;2104;Desenvolvimento de Sistema Multiusuário e Veiculo Completo de Realidade Virtual para a Simulação de Trem para Treinamento de Maquinistas;Realidade Virtual
6732555323294000;Roberto Spinola Barbosa;2010;2013;Implantação do Laboratório de Dinâmica e Simulação Veicular - LDSV;Realidade Virtual
6732555323294000;Roberto Spinola Barbosa;2008;2010;Desenvolvimento de Sistema de Realidade Virtual para Simulação de Trem - USP-VALE;Realidade Virtual
8463540065575491;Liliane dos Santos Machado;2007;2010;HIGHEDU - Software de Alto Desempenho para Aplicações em Educação Baseada em Realidade Virtual;Realidade Virtual
5969235847033808;;2023;Atual;Processo Penal na Era Digital;Realidade Virtual
1661191463311603;Joana Siqueira de Souza;2016;2017;Projeto de Estruturação de um ambiente virtual imersivo para ensino e pesquisa em sistemas de produção;Realidade Virtual
952274679830204;Jurandyr Carneiro Nobre de Lacerda Neto;2011;Atual;Aplicação de jogos e atividades simuladas no ensino de matemática;Realidade Virtual
4264779393413998;Fernanda dos Santos Nogueira de Góes;2019;Atual;Auxilio regular FAPESP 2018/02839-1  Desenvolvimento do serious game;Realidade Virtual
9364060009059018;Maria Isabel D Agostino Fleming;2021;Atual;Humanidades Digitais, Arqueologia Pública, Tecnologias Interativas e  Educação no Contexto do Mediterrâneo Antigo;Realidade Virtual
7162526941927803;James Rogado;2008;2009;APLICAÇÃO DA REALIDADE VIRTUAL NA EDUCAÇÃO EM CIÊNCIAS À LUZ DA NOVA PROPOSTA CURRICULAR DO ESTADO DE SÃO PAULO PARA O ENSINO DE CIÊNCIAS;Realidade Virtual
7162526941927803;James Rogado;2007;2008;APLICAÇÃO DA REALIDADE VIRTUAL NA EDUCAÇÃO QUÍMICA ? O CASO DO ENSINO DE ESTRUTURA ATÔMICA;Realidade Virtual
7162526941927803;;2005;2006;Aplicacão da Realidade Virtual no Ensino-Aprendizagem de Conceitos de Química;Realidade Virtual
7162526941927803;;2004;2006;Centro de Educação Científica - Tecnológica;Realidade Virtual
5138799833042314;Raul Antonino Fejoo;2009;2012;INCT - MACC Medicina Assistida por Computação Científica;Realidade Virtual
5138799833042314;;2004;2007;SOFTWARE DE ALTO DESEMPENHO PARA EDUCAÇÃO BASEADA EM REALIDADE VIRTUAL;Realidade Virtual
7055171042618504;;2022;Atual;IMPACTO DA REALIDADE VIRTUAL NA SEGURANÇA DO PACIENTE EM USO DE NUTRIÇÃO ENTERAL;Realidade Virtual
4175589263683027;Jorge Lopes Cavalcante Neto;2015;2018;Análise comparativa dos efeitos de intervenções com e sem realidade virtual no desempenho motor e variabilidade da frequência cardíaca de crianças com Transtorno do Desenvolvimento da Coordenação;Realidade Virtual
1965309200847602;Yacy Ara Froner Gonçalves;2022;Atual;PROTOCOLOS DE GESTÃO DE RISCOS AO PATRIMÔNIO CULTURAL: DOCUMENTAÇÃO CIENTÍFICA E MONITORAMENTO UTILIZANDO MAPAS DE DANOS POR BIM;Realidade Virtual
1965309200847602;Willi de Barros Gonçalves;2017;Atual;TÉCNICAS DE RECONSTRUÇÃO TRIDIMENSIONAL, REALIDADE VIRTUAL E PROTOTIPAGEM APLICADAS À PRESERVAÇÃO DO PATRIMÔNIO CULTURAL /;Realidade Virtual
7894153744845649;Liliane S. Machado;2005;2007;CYBERMED - Treinamento Médico por Simulação em Realidade Virtual;Realidade Virtual
6712094636172729;José Eduardo Pompeu;2020;Atual;Avaliação Funcional na Saúde do Idoso;Realidade Virtual
6712094636172729;José Eduardo Pompeu;2015;Atual;EFEITOS DO ENVELHECIMENTO, PROCESSOS ÁLGICOS E DE INTERVENÇÕES  NO CONTROLE POSTURAL E NA FUNCIONALIDADE;Realidade Virtual
6712094636172729;;2015;Atual;Intervenções Aplicadas na Saúde do Idoso;Realidade Virtual
3907378784787581;Adriana Garcia Gonçalves;2014;2017;Realidade Virtual na prática pedagógica de professores de Salas de Recursos Multifuncionais (SRM) para alunos com deficiência física;Realidade Virtual
9950879952262717;Jose Eduardo Krieger;2016;Atual;Instituto Nacional de Ciência e Tecnologia em Medicina Assistida por Computação Científica (INC-MACC);Realidade Virtual
7909125807301431;Fabiano Utiyama;2013;2014;Desenvolvimento de Aplicações Interativas Educativas utilizando Realidade Virtual e Aumentada;Realidade Virtual
5138573547628244;Erika Baptista Gomes;2016;2018;PROJETO DE PREVENÇÃO AOS DISTÚRBIOS OSTEOMUSCULARES RELACIONADAS AO TRABALHO. - PrevDort;Realidade Virtual
5138573547628244;Georgia Danila Fernandes De Oliveira;2014;2016;ANÁLISE MORFOFUNCIONAL E PERCEPÇÃO DO PROCESSO DE ENVELHECIMENTO EM IDOSOS PARTICIPANTES DE TREINAMENTO FUNCIONAL COM A REALIDADE VIRTUAL;Realidade Virtual
2774615732286626;Gustavo de Oliveira Figueiredo;2022;Atual;A Incorporação das Tecnologias de Realidade Virtual em Educação, Ciências e Saúde, e o Desenvolvimento de Experiências Pedagógicas Inovadoras em Ambientes de Metaverso.;Realidade Virtual
1717761715252343;Margarete Axt;2002;2004;CIVITAS 2002-2004: Cidades Virtuais com Tecnologias para Aprendizagem e Simulação (Apoio CNPq/PROTEM/SOCINFO/processo 5251639/01-6);Realidade Virtual
1150082707390234;;2004;2006;Tecnologias de informação e comunicação, ficção científica e imaginário tecnológico;Realidade Virtual
6150257777791594;Vanina Papini Góes Teixeira;2021;Atual;TRANSTORNO DE ANSIEDADE CLAUSTROFÓBICO NA REALIZAÇÃO DO EXAME DE RESSONÂNCIA MAGNÉTICA-RMN: UMA PROPOSTA DE TERAPIA COM USO DA REALIDADE VIRTUAL;Realidade Virtual
6150257777791594;Vanina Papini Góes Teixeira;2017;2018;TERAPIA DE EXPOSIÇÃO À REALIDADE VIRTUAL VERUS TERAPIA DE EXPOSIÇÃO IN VIVO PARA INDIVÍDUOS COM TRANSTORNO DE ANSIEDADE SOCIAL: ENSAIO CLÍNICO RANDOMIZADO;Realidade Virtual
2583254908990488;Fernando de Aguiar Lemos;2017;2019;Efeito dos treinamentos de realidade virtual e de exercícios coordenativos em parâmetros cognitivos, motores e psicossociais de crianças com transtorno do espectro autista leve ? TEA: um ensaio clínico randomizado;Realidade Virtual
2583254908990488;Fernando de Aguiar Lemos;2017;2019;DESENVOLVIMENTO DE UM JOGO DIGITAL EM REALIDADE VIRTUAL BASEADO EM ESTÍMULOS NEUROFISIOLÓGICOS COGNITIVO-MOTOR UM ENSAIO CLINICO RANDOMIZADO;Realidade Virtual
683836610965593;Flávia Doná;2013;2015;Influência de Estímulos Visuais na Reserva Funcional do Equilíbrio Corporal de Idosos com Vestibulopatias;Realidade Virtual
683836610965593;Camila Macedo;2009;2014;Influência das Informações Sensoriais no Equilíbrio Corporal Estático de Idosos Vestibulopatas;Realidade Virtual
683836610965593;Flávia Doná;2009;2013;Reabilitação do Equilíbrio Corporal de Idosos com Vestibulopatia Crônica: Periférica ou Central;Realidade Virtual
683836610965593;Letícia Aquino;2008;2010;Equilíbrio Corporal Após Acidente Vascular Cerebral;Realidade Virtual
683836610965593;Juliana Maria Gazzola;2006;2010;Controle Postural de Idosos Vestibulopatas Crônicos Submetidos à Estimulação Visual por Realidade Virtual;Realidade Virtual
9745050077461951;;2013;2014;Aplicação da Realidade Virtual na Análise Ergonômica de Produtos e Processos em Sistemas de Saúde;Realidade Virtual
7221692456270122;Juliana Silva Herbert;2022;Atual;Ambient Intelligence no contexto Aeroespacial e em Ambientes Extremos;Realidade Virtual
8621868780418810;;2008;2009;PROVIRTUS I - CMRV ( Construção de Ambientes Virtuais e Simulações - Suporte ao Centro Móvel de Realidade Virtual );Realidade Virtual
5846008743651694;Telma Abdalla de Oliveira Cardoso;2019;Atual;Espaços de Saúde e Ambientes Virtuais: a construção do conhecimento em Biossegurança;Realidade Virtual
796170711492446;;2001;2002;MAPEAMENTO DA REALIDADE VIRTUAL (RV) EM PERIÓDICOS INDEXADOS DA PSICOLOGIA;Realidade Virtual
502041744618086;Ricardo Esteves Kneipp;2018;2019;O uso da realidade virtual como ferramenta de gamificação na aprendizagem para crianças autistas;Realidade Virtual
1331182190350647;Ivani Lúcia Oliveira de Santana;2022;Atual;Desafios da Dança na Realidade Virtual - novas corporeidades, estéticas e interações. Projeto de Pesquisa contemplado pelo CNPQ, Produtividade em Pesquisa PQ Número do Processo:311279/2021- Chamada:PQ - 2021(2022/2025);Realidade Virtual
1331182190350647;Ivani Lúcia Oliveira de Santana;2020;2021;Realidade Virtual: novos caminhos para a difusão da dança- Pesquisa PIBIC/PIBITI 2020-2021;Realidade Virtual
