lattes id;ano inicio;ano fim;afiliacao;assunto;titulo
1973691273575100;2020;Atual;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo, IFES, Brasil.;Realidade Virtual;Ensino e aprendizagem da sustentabilidade utilizando Realidade Virtual
7229833456758124;2011;2014;Universidade Federal de Pelotas, UFPEL, Brasil.;Realidade Virtual;GAVIOTA: Grupos Académicos para la VIsualización Orientada por Tecnologías Apropiadas
7229833456758124;2010;2014;Universidade Federal de Pelotas, UFPEL, Brasil.;Realidade Virtual;Modela Pelotas III
9190489069187153;2007;2009;Universidade Católica de Brasília, UCB/DF, Brasil.;Realidade Virtual;AMUVI - Análise de fisiopatologias da mama e de úlceras por pressão e desenvolvimento de técnicas de visualização
9190489069187153;2007;2008;Universidade de Brasília - Faculdade UnB-Gama, FGA, Brasil.;Realidade Virtual;SIEA-Saúde - Sistema Inteligente de Ensino Aprendizagem para a Área de Saúde
9190489069187153;2005;2006;Universidade Católica de Brasília, UCB/DF, Brasil.;Realidade Virtual;VIRTUATLAS - Atlas Virtual de Anatomia e Fisiopatologia da Mama
9190489069187153;2003;2005;Universidade de Brasília - Faculdade UnB-Gama, FGA, Brasil.;Realidade Virtual;IACVIRTUAL - INTELIGÊNCIA ARTIFICIAL APLICADA NA MODELAGEM E IMPLEMENTAÇÃO DE UM CONSULTÓRIO VIRTUAL
6919473605146182;2016;Atual;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;O uso da tecnologia de Digitalização Tridimensional na preservação de bens materiais instalados em espaços públicos
8415486629956081;2010;2011;Universidade Federal de Goiás, UFG, Brasil.;Realidade Virtual;Aurora Pós-humana: Expansão de um Universo Artístico Ficcional Transmídia.
8415486629956081;2008;Atual;Universidade Federal de Goiás, UFG, Brasil.;Realidade Virtual;Ciberarte, Transmídia e Processos de Criação
1166337759206783;2016;2018;Universidade Tuiuti do Paraná, UTP, Brasil.;Realidade Virtual;NEGOCIAÇÕES TECNOESTÉTICAS ENTRE O CINEMA E AS NOVAS MÍDIAS
1166337759206783;2012;2014;Universidade Tuiuti do Paraná, UTP, Brasil.;Realidade Virtual;CINEMA E INTERFACES: REFLEXÕES EM TORNO DAS TECNOLOGIAS DIGITAIS
9499042601643906;2006;2007;Serviço Nacional de Aprendizagem Comercial - DF, SENAC/DF, Brasil.;Realidade Virtual;Projeto ASM
3682660634268734;2014;Atual;Universidade de Passo Fundo, UPF, Brasil.;Realidade Virtual;Tecnologias e metodologias para o desenvolvimento de soluções computacionais em cidades inteligentes
4744515106232644;2012;2015;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Sistema de realidade virtual para estruturas dentárias: modelagem e notação semântica
9437079385922873;2012;2015;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Influência da Idade e do Treinamento em Realidade Virtual (Xbox Kinetic) no Desempenho de Dupla Tarefa.
3523652954816663;2013;2015;Universidade Federal de Minas Gerais, UFMG, Brasil.;Realidade Virtual;Análise de um ambiente de imersão como ferramenta de auxílio à percepção do espaço virtual
4760598240322592;2022;2023;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul, IFRS, Brasil.;Realidade Virtual;PRODUÇÃO E ANÁLISE DIDÁTICA DE VÍDEOS EM 360 GRAUS PARA O ENSINO DE GEOGRAFIA APOIADO EM REALIDADE VIRTUAL
2445144539614697;2010;2011;Universidade Católica Dom Bosco, UCDB, Brasil.;Realidade Virtual;LINGUAGEM, CULTURA E COMUNIDADES VIRTUAIS
5919189481858271;2013;2015;Universidade Federal do Amazonas, UFAM, Brasil.;Realidade Virtual;Investigação em Tecnologia Assistiva voltada à Socialização de Crianças com Necessidades Educacionais Especiais através da Músicalização em Ambientes Virtuais Imersivos
4921640978892287;2004;2005;Universidade Metodista de Piracicaba, UNIMEP, Brasil.;Realidade Virtual;Centro de Educação Científica-Tecnológica
5029016161874169;2014;2017;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Laboratório da Palavra
843342339328637;2019;Atual;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;A APLICABILIDADE DOS ESTUDOS COM A TECNOLOGIA DE REALIDADE VIRTUAL NA COMPREENSÃO DA EXPERIÊNCIA DO CONSUMIDOR
3614416302948755;2021;Atual;Universidade do Vale do Itajaí, UNIVALI, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE TECNOLOGIA DIGITAL ACESSÍVEL PARA INCLUSÃO DE ESTUDANTES COM AUTISMO NO ENSINO SUPERIOR
3321694448032184;2013;Atual;Escola de Enfermagem de Ribeirão Preto da Universidade de São Paulo, EERP-USP, Brasil.;Realidade Virtual;PUNÇÃO VENOSA PERIFÉRICA: INTERFACES DO USO DE TECNOLOGIAS EDUCACIONAIS NO ENSINO DE GRADUAÇÃO EM ENFERMAGEM NA PERSPECTIVA DO CUIDADO DE PACIENTES COM DOENÇAS CRÔNICO-DEGENERATIVAS
3895544925364119;2016;2019;Universidade Federal do Triângulo Mineiro, UFTM, Brasil.;Realidade Virtual;INOVAÇÕES E NOVAS METODOLOGIAS DE AVALIAÇÃO E INTERVENÇÃO EM SERVIÇOS PÚBLICOS DE UBERABA/MG
6813786273390182;2010;2013;Universidade Estadual de Mato Grosso, UNEMAT, Brasil.;Realidade Virtual;Desenvolvimento de um protótipo de simulador de colheitadeira axial de grãos para treinamento de operadores
2487859882670844;2016;2017;Fundação Universidade Regional de Blumenau, FURB, Brasil.;Realidade Virtual;Caixa de Areia Interativa: módulo gamificação
2487859882670844;2016;2016;Fundação Universidade Regional de Blumenau, FURB, Brasil.;Realidade Virtual;Caixa de Areia Interativa: entendendo a água ?fora da caixa? usando realidade virtual aumentada
3381049256541106;2008;2012;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;P&D de soluções ergonômicas para o design de simuladores de vôo em ambiente imersivo de Realidade Virtual
2125238602476950;2018;Atual;Faculdade Estacio de Sa, ESTACIO, Brasil.;Realidade Virtual;SUSTENTABILIDADE AMBIENTAL NAS EMPRESAS, APRESENTADA POR MEIO DE REALIDADE VIRTUAL
2125238602476950;2017;Atual;Faculdade Estacio de Sa, ESTACIO, Brasil.;Realidade Virtual;Sustentabilidade Ambiental apresentada por meio de óculos de Realidade Virtual
2125238602476950;2016;2017;Faculdade Estacio de Sa, ESTACIO, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE UM PROTÓTIPO NA PLATAFORMA UNREAL ENGINE 3D PARA TABLETS, COM AMBIENTES ARQUITETÔNICOS DE INTERAÇÃO COM O CLIENTE
2125238602476950;2015;2016;Faculdade Estacio de Sa, ESTACIO, Brasil.;Realidade Virtual;CONSTRUÇÃO DE UM AMBIENTE REALÍSTICO EM 3D DE UMA UNIVERSIDADE VIRTUAL PARA USO EM EAD E GAME EDUCACIONAL
5666634758937148;2000;2001;Universidade Federal de Ouro Preto, UFOP, Brasil.;Realidade Virtual;Desenvolvimento de Ambiente Virtual para Aplicações Educacionais
1891722115880803;2020;2021;Universidade Federal de Sergipe, UFS, Brasil.;Realidade Virtual;Felisbelo Freire: Lugares de Memória e Realidade Virtual nas comemorações dos 200 anos da Emancipação Política de Sergipe
1086580077384625;2000;2007;Fundação Oswaldo Cruz, FIOCRUZ, Brasil.;Realidade Virtual;A Tecnologia de Realidade Virtual para Apoiar Processos de Formação em Saúde a Dist
1744732999336375;2022;Atual;Universidade Federal do Ceará, UFC, Brasil.;Realidade Virtual;Proveniência de Dados e Realidade Virtual no apoio ao ensino de O&M para pessoas com deficiência visual
1744732999336375;2012;2013;Universidade Federal do Ceará, UFC, Brasil.;Realidade Virtual;Inserção de técnicas de Design de Jogos e Realidade Virtual e Aumentada para Auxílio ao Ensino de Medicina
9191367611165370;2011;2012;Universidade Estadual do Oeste do Paraná, UNIOESTE, Brasil.;Realidade Virtual;Reabilitação do controle postural de indivíduos com seqüelas motoras por meio de jogos em realidade virtual
9942240121225139;2015;2020;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Fusão de Sensores e Paralelismo em Sistemas Embarcados para Localização de Robôs Móveis
9942240121225139;2009;2014;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Laboratório Associado ao IINCT-MACC (Edital MCT/CNPq/FNDCT/CAPES/FAPEMIG/FAPERJ/FAPESP No. 015/2008 - Institutos Nacionais de Ciência e Tecnologia - processo no. 573710/2008-2)
8426984413248108;2006;2012;Universidade Federal de Alagoas, UFAL, Brasil.;Realidade Virtual;Projeto da Rede Temática de Computação Científica e Visualização - RTCCV
8426984413248108;2003;2005;Universidade Federal de Alagoas, UFAL, Brasil.;Realidade Virtual;Integração e Visualização 3D do Processo de Lançamento e Cravação de Estacas Torpedo para Sistemas de Ancoragem de Plataformas em Águas Profundas
4682380099012723;2018;2020;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;PEC-21448-Simulador de Emergência Virtual
4181453950991454;2016;Atual;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;Proposta Inovadora de Tecnologia Assistiva para Inclusa&#771,o e Aprendizagem (PITAIA) em Cie&#770,ncias para alunos com deficie&#770,ncia na comunicac&#807,a&#771,o
9999217523842385;2023;Atual;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;WorkWise: Ferramenta embarcada inteligente de realidade virtual de apresentação de profissões
1161317972489632;2015;Atual;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;PROCIÊNCIA UERJ 2015-2018: SISTEMAS DINÂMICOS DA MECÂNICA: PROBLEMAS DIRETOS E INVERSOS EM DINÂMICA, ACÚSTICA E VIBRAÇÕES COM APLICAÇÕES EM SEGURANÇA, CONFORTO E QUALIDADE AMBIENTAL
1161317972489632;2012;2015;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;PENSA-RIO: Modelagem e simulação computacionais em dinâmica, acústica e vibrações e sua validação
1161317972489632;2008;2011;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;AMPLIAÇÃO DA COMPETÊNCIA INSTALADA NA ÁREA DE DINÂMICA, ACÚSTICA E VIBRAÇÕES NA REGIÃO SERRANA DO ESTADO DO RIO DE JANEIRO
1161317972489632;2008;2011;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;CIENTISTAS DO NOSSO ESTADO 2008: APOIO À PESQUISA EM DINÂMICA, ACÚSTICA E VIBRAÇÕES E À AMPLIAÇÃO DO LABORATÓRIO DE INSTRUMENTAÇÃO EM DINÂMICA, ACÚSTICA E VIBRAÇÕES DO INSTITUTO POLITÉCNICO
5826842469212021;2006;2010;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;CONTROLE POSTURAL DE IDOSOS VESTIBULOPATAS CRÔNICOS SUBMETIDOS À ESTIMULAÇÃO VISUAL POR REALIDADE VIRTUAL
6566105969072228;2012;2013;Instituto Federal do Triângulo Mineiro, IFTM, Brasil.;Realidade Virtual;Laboratório Virtual de Montagem e Manutenção de Computadores
338978144201051;2001;2007;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;Desenvolvimento de Ambiente de Aprendizagem Hipermídia (HyperCal GD) para Ensino de Geometria Descritiva Básica
3335633004443074;2017;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Realidade Virtual e rabilitação física das disfunções neuromusculoesqueléticas.
5035762125459415;2021;2022;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Café paulista: aromas virtuais (Gestão e execução do projeto)
5035762125459415;2019;2022;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Display olfativo para óculos de realidade virtual (Gestão e execução do projeto)
5035762125459415;2013;Atual;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Métodos e técnicas para o desenvolvimento de aplicações de realidade virtual cooperativas distribuídas (Gestão e execução do projeto)
8067391099670818;2014;Atual;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;REALIDADE VIRTUAL: POSSIBILIDADE DE TREINAMENTO PARA A POPULAÇÃO (PROJETO GUARDA-CHUVA)
6604415685816747;2008;2009;Pontifícia Universidade Católica de Minas Gerais, PUC Minas, Brasil.;Realidade Virtual;O uso da ilusão óptica em pacientes hemipléticos pós acidente vascular encefálico
5813806316468531;2016;2018;Universidade Estadual de Montes Claros, UNIMONTES, Brasil.;Realidade Virtual;Exercício físico, saúde física e mental de idosos
6165964080419504;2018;2019;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, IFRN, Brasil.;Realidade Virtual;Análise do potencial da utilização de Modelos 3D e Realidade Virtual como facilitadores do processo ensino/aprendizagem no curso de Edificações
6165964080419504;2018;2019;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, IFRN, Brasil.;Realidade Virtual;Realidade Virtual como facilitador no processo de planejamento de layout de canteiros de obra
6165964080419504;2018;2018;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, IFRN, Brasil.;Realidade Virtual;Aplicação da tecnologia de Realidade Virtual no ensino de Edificações
4903908392101557;2001;2004;Universidade Federal de Pelotas, UFPEL, Brasil.;Realidade Virtual;ICSPACE - Um Centro Cultural na Internet
5641377418587413;2008;Atual;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Uso de Realidade Virtual no Tratamento Cognitivo-Comportamental do Transtorno de Estresse Pós-Traumático
4835234239471713;2018;2020;Universidade FUMEC, FUMEC, Brasil.;Realidade Virtual;P&D CEMIG D0595 - Desenvolvimento de Conhecimento Tácito e Alternância Pedagógica na Formação de Profissionais para atuação no Setor Elétrico
1450824752280712;2001;2001;Universidade Federal de Itajubá, UNIFEI, Brasil.;Realidade Virtual;Museu Virtual
556025239906941;2008;2012;Innolution - Sistemas de Informática Ltda, Innolution, Brasil.;Realidade Virtual;Laboratório Multiusuário de Visualização 3D Imersiva
7511905330795162;2022;Atual;Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso, IFMT, Brasil.;Realidade Virtual;Desenvolvimento de um Sistema para Ensino da História da Computação Utilizando Realidade Virtual
7511905330795162;2021;2022;Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso, IFMT, Brasil.;Realidade Virtual;Aplicação da Realidade Virtual com Ferramenta de Ensino-Aprendizado
7511905330795162;2020;2021;Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso, IFMT, Brasil.;Realidade Virtual;Realidade Virtual Aplicada como Tecnologia de Informação e Comunicação (TIC) no Ensino Médio
8243781392342839;2018;Atual;Universidade Federal de Ciências da Saúde de Porto Alegre, UFCSPA, Brasil.;Realidade Virtual;Realidade virtual e paralisia cerebral grave
8243781392342839;2018;Atual;Universidade Federal de Ciências da Saúde de Porto Alegre, UFCSPA, Brasil.;Realidade Virtual;Realidade virtual e Sarcopenia
8243781392342839;2018;Atual;Universidade Federal de Ciências da Saúde de Porto Alegre, UFCSPA, Brasil.;Realidade Virtual;Realidade virtual e autismo
8243781392342839;2017;Atual;Universidade Federal de Ciências da Saúde de Porto Alegre, UFCSPA, Brasil.;Realidade Virtual;Realidade Virtual e neuroestimulação
8243781392342839;2016;Atual;Universidade Federal de Ciências da Saúde de Porto Alegre, UFCSPA, Brasil.;Realidade Virtual;Realidade virtual e doença de Parkinson
8018788492846096;2017;Atual;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;Modelagem de Sistemas Multiagente com Abordagem Cognitiva Baseado em Sistemas Multicontexto Para Ambientes Heterogêneos Abertos
6290015172628054;2008;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Fobia de voar e fobia de dirigir automóveis: o uso da realidade vitual. Aspectos fisiológicos, neuroimagem e tratamento.
3876162551047333;2018;2022;Universidade de Pernambuco, UPE, Brasil.;Realidade Virtual;USO DO DE REALIDADE VIRTUAL COM OS ÓCULOS GEAR VR PARA REABILITAÇÃO MOTORA DE CRIANÇAS COM PARALISIA CEREBRAL
1050567032375329;2010;Atual;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Posturografia do balance rehabilitation unit (BRU®) em pacientes com distúrbios do equilíbrio corporall
1050567032375329;2005;Atual;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Reabilitação do Equilibrio Corporal
7356791944482896;2016;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Usabilidade, aplicabilidade e potencial terapêutico de sistemas de realidade virtual imersiva em pacientes com lesões neurológicas
7356791944482896;2016;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Aplicabilidade e potencial terapêutico de sistemas de realidade virtual imersiva em pacientes com lesões neurológicas
7356791944482896;2016;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE JOGO VIRTUAL PARA DETECÇÃO DE ALTERAÇÕES NA MARCHA EM DUPLA TAREFA PARA INDIVÍDUOS COM DOENÇA DE PARKINSON
7356791944482896;2013;2016;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Aprendizado motor e modificações em aspectos clínicos e funcionais após treinamento baseado em realidade virtual em pacientes com a Doença de Parkinson e idosos saudáveis: efeitos das demandas dos jogos de vídeo games.
2162574207370950;2003;2008;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Visualização e Interação com Estruturas Neurais Fracionárias
1475439425044370;2018;Atual;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Sistema inversor de visualização de lateralidade corporal (Mirror Up) como estratégia terapêutica adjuvante na reabilitação sensório-motora funcional de sujeitos acometidos por acidente vascular cerebral (AVC)
7887916265742855;2023;Atual;Pontifícia Universidade Católica de Minas Gerais, PUC Minas, Brasil.;Realidade Virtual;DESENVOLVIMENTO OBJETOS DE APRENDIZAGEM EM RV/RA ASSOCIADOS À TECNOLOGIA HBIM PARA OS CONTEÚDOS DE AVALIAÇÃO DE ESTRUTURAS
3594954478523378;2015;Atual;Universidade Tuiuti do Paraná, UTP, Brasil.;Realidade Virtual;Avaliação e reabilitação vestibular em doenças neurodegenerativas
3594954478523378;2000;Atual;Universidade Tuiuti do Paraná, UTP, Brasil.;Realidade Virtual;Avaliação otoneurológica no diagnóstico diferencial das vestibulopatias
6459410325573372;2005;2007;Universidade Federal do Ceará, UFC, Brasil.;Realidade Virtual;Comunicação Gestual à Distância com Humanóides Virtuais: Aplicações na Educação
9924565440571557;2019;Atual;Universidade Cidade de São Paulo, UNICID, Brasil.;Realidade Virtual;Avaliação de desempenho, funcionalidade e modulação autonômica cardíaca em praticantes de atividade física e esporte adaptado por meio do uso de tecnologia.
9924565440571557;2019;Atual;Universidade Cidade de São Paulo, UNICID, Brasil.;Realidade Virtual;Estimulação Transcraniana por Corrente Contínua associada a Realidade Virtual em Crianças e Adolescentes com Paralisia Cerebral
7483948147827075;2019;Atual;Universidade Federal do Pará, UFPA, Brasil.;Realidade Virtual;Arrastar-ao-modelo e pareamento categorial: alternativas para a formação de classes de estímulos em macacos prego
7140331839822423;2017;Atual;Universidade Federal do Espírito Santo, UFES, Brasil.;Realidade Virtual;Sistema de Neuro-Reabilitação Baseado em Interface Cérebro-Máquina, Interface Músculo-Máquina, Sensores Inerciais, Realidade Virtual Imersiva e Monociclo Robótico
3252289006108114;2011;2014;Universidade Federal de Pernambuco, UFPE, Brasil.;Realidade Virtual;Aplicação da Realidade Virtual na Análise Ergonômica de Produtos de Consumo
4566027531758636;2003;2013;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Inovação Curricular em Física: Transposição Didática de Teorias Modernas e a Sobrevivência dos Saberes
5919252907988514;2018;2020;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;A INFLUÊNCIA DA REALIDADE VIRTUAL NA CAPACIDADE MOTORA FUNCIONAL DE PACIENTES NEUROLÓGICOS
1042601440436041;2012;2014;Universidade Federal Rural do Rio de Janeiro, UFRRJ, Brasil.;Realidade Virtual;Realidade Virtual: avaliação dos efeitos do processamento cognitivo e de meditação sobre ruminação e memórias intrusivas após exposição a material traumático
2087785677186785;2003;2004;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Rota turística Virtual de Cruz Alta em abordagem ao desenvolvimento cultural do município
1517200038007947;2011;2012;CENTRO UNIVERSITÁRIO UNINASSAU ARACAJU, UNINASSAU, Brasil.;Realidade Virtual;Treinamento com Realidade Virtual no Equilíbrio Corpóreo em Mulheres Sedentárias
5604471362272681;2014;2015;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Construção de Anexo ao TPN para Simulador Marítimo de Manobras
6708662950964;2020;2022;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;NARRATIVAS FASHION: ANÁLISE DOS USOS DA REALIDADE VIRTUAL E AUMENTADA NA COMUNICAÇÃO/ DIVULGAÇÃO DE MODA
6708662950964;2018;2019;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;AS ESTRATÉGIAS DE COMUNICAÇÃO DO COMITÊ OLÍMPICO INTERNACIONAL (COI) PARA A PROMOÇÃO DO MOVIMENTO OLÍMPICO
3930579216565991;2004;2005;Universidade Federal do Oeste do Pará, UFOPA, Brasil.;Realidade Virtual;LVR - Laboratório Virtual de Redes
4394162331037750;2016;Atual;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;Realidade Virtual;Livre para voar
7631103821426950;2010;2011;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Tessituras Numéricas
4038730280834132;2005;2008;Universidade Católica de Brasília, UCB/DF, Brasil.;Realidade Virtual;IACVIRTUAL - Inteligência Artificial aplicada na modelagem e implementação de um consultório virtual
9688530845451866;2005;2008;Núcleo de Pesquisa em Inovação Curricular, NUPIC, Brasil.;Realidade Virtual;Física Moderna no Ensino Médio
6186413528999908;2018;Atual;Centro Universitário da FEI (SBC), FEI, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE NEUROPRÓTESES E SISTEMA PARA AVALIAÇÃO DA NEUROPLASTICIDADE EM AMBIENTE DE REALIDADE VIRTUAL E AUMENTADA
6186413528999908;2017;Atual;Centro Universitário da FEI (SBC), FEI, Brasil.;Realidade Virtual;ESTUDOS DA INTERAÇÃO HUMANO MÁQUINA ATRAVÉS DE MAPEAMENTO CEREBRAL EM AMBIENTE DE REALIDADE VIRTUAL
6708087109033303;2021;Atual;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;Tour Virtual 360° - UFSM/FW
5307464695220719;2021;2021;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;Jogos Analógicos e Digitais como Recursos de Tecnologia Assistiva para Estudantes com Paralisia Cerebral: Adaptação avaliação e inclusão
9202801399600456;2004;Atual;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Visualização de dados cartográficos usando realidade aumentada
8795066026611788;2022;Atual;Universidade Federal de Minas Gerais, UFMG, Brasil.;Realidade Virtual;Cognição, realidade virtual e projeto arquitetônico: uma investigação teórico-conceitual sobre os usos de tecnologias imersivas no processo criativo em arquitetura e seus efeitos cognitivos
5012576140529904;2012;2014;Universidade Federal do Ceará, UFC, Brasil.;Realidade Virtual;Projeto SILVi Sistema Integrado de Laboratórios Virtuais de Física para UAB
5012576140529904;2009;2011;Universidade Federal do Ceará, UFC, Brasil.;Realidade Virtual;Sistema de Treinamento Virtual de Tiro
5012576140529904;1999;2001;Universidade Federal do Ceará, UFC, Brasil.;Realidade Virtual;AVAL - Ambientes Virtuais para o Aprendizado de Línguas - O Desenvolvimento da Prática Comunicativa em Língua Estrangeira Dentro de Ambientes Virtuais Através da Internet/Intranet
9414097844432953;2022;Atual;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;Uso da realidade virtual e neuromodulação na reabilitação motora de pacientes com AVC
4022950700003347;2012;Atual;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;LEITURA + NEUROCIÊNCIAS - Melhoria da Compreensão Leitora no Programa Mais Educação: Tempo, Espaço e Atividades Linguístico-Pedagógicas Inovadoras na Educação Integral
2277559773788201;2021;Atual;Faculdade Antônio Meneghetti, AMF, Brasil.;Realidade Virtual;Implementações Educacionais em Tecnologias Virtuais, Aumentadas e de Robótica
3435434761711692;2016;Atual;Universidade Castelo Branco, UCB/RJ, Brasil.;Realidade Virtual;O efeito dos jogos em realidade virtual no equilíbrio e na marcha de pacientes pós AVC
3435434761711692;2012;2014;Universidade Santa Úrsula, USU, Brasil.;Realidade Virtual;O efeito da prática com jogos em realidade virtual na melhora do equilíbrio e marcha de pacientes com Doença de Parkinson
1862848643087021;2018;Atual;Universidade do Estado do Amazonas, UEA, Brasil.;Realidade Virtual;Mobilidade para Pesquisa e Desenvolvimento em Tecnologia da Informação para o fortalecimento do Setor de Criação de Sistemas, Aplicativos e Jogos Eletrônicos no Estado do Amazonas ( GAMESAMA )
4559628781289941;2017;2020;Universidade Tecnológica Federal do Paraná, UTFPR, Brasil.;Realidade Virtual;AULAS DE FÍSICA APOIADAS POR RECURSOS VIRTUAIS: análise de um projeto de alfabetização em ciências vislumbrada pela teoria vigotskiana
7560936930373791;2019;Atual;Universidade Estadual de Maringá, UEM, Brasil.;Realidade Virtual;CNPq 442433 - MannaAcademy: uma rede de estímulo à participação e à formação de meninas e mulheres para as carreiras de engenharias, computação e microeletrônica
5292093208120940;2016;2019;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Efeito da intervenção com Realidade Virtual sobre a oscilação corporal em diferentes condições de estabilidade da base de suporte e parâmetros espaço-temporais da marcha em crianças com Paralisia Cerebral
9719247117370600;2010;2011;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Projeto Tec3ES
4177178840952700;2002;2003;Universidade Federal do Pará, UFPA, Brasil.;Realidade Virtual;Realidade virtual: uma proposta de ensino
5725021666916341;2017;Atual;Universidade Federal Rural do Semi Árido, UFERSA, Brasil.;Realidade Virtual;Knowledgemon Hunters: Um Jogo Sério com Geolocalização para Apoiar a Aprendizagem de Crianças com Autismo
8807333466702951;2019;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Estudo e desenvolvimento de técnicas de teste de software e suas aplicações
6259579330358182;2016;2017;Faculdades Federais Integradas de Diamantina, FAFEID, Brasil.;Realidade Virtual;TREINAMENTO INICIAL EM SIMULADOR DE REALIDADE VIRTUAL FORWARDER
277705848688464;1996;1998;Universidade Federal de Itajubá, UNIFEI, Brasil.;Realidade Virtual;Desenvolvimento de Pesquisas de Realidade Virtual
2484471713795378;2017;2018;Pontifícia Universidade Católica de Minas Gerais, PUC Minas, Brasil.;Realidade Virtual;Impacto emocional do uso de tecnologias de realidade virtual em jogos digitais de smartphone, com foco na terceira idade
3094033583031765;2021;2022;Universidade Federal da Paraíba, UFPB, Brasil.;Realidade Virtual;Avaliação da estratégia de realidade virtual no treinamento em reanimação neonatal ? REANIME: impacto na mortalidade neonatal precoce
7200517552154428;2020;Atual;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;VirtualTer: Aplicabilidade de um jogo de realidade virtual para treinamento do equilíbrio postural de idosos
7200517552154428;2018;2022;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Realidade virtual no equilíbrio postural de individuos com Acidente Vascular Cerebral - AVC
7200517552154428;2017;2019;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Fidelidade da ação da marcha estacionária de pacientes com Acidente Vascular Cerebral em ambiente real e virtual
