;Universidade Federal do Pará;Modelagem de Sistemas Ambientais Amazônicos;13/10/2022;Alan Nunes Araújo;-;Ciências Humanas;Inteligência Artificial;Pará
;Universidade Federal de Rondônia;Modelagem de Sistemas Elétricos;29/05/2022;José Ezequiel Ramos;Ciro José Egoavil Montero;Engenharias;Inteligência Artificial;Rondônia
;Universidade Federal do Paraná;Modelagem estatística na área da saúde;04/05/2023;Anderson Luiz Ara Souza;Anderson Luiz Ara Souza;Ciências da Saúde;Inteligência Artificial;Paraná
;Universidade Federal do Pará;Modelagem Molecular e Inteligência Artificial para Bioprospecção de ;02/02/2023;Anderson Henrique Lima e ;-;Ciências Exatas e da Terra;Inteligência Artificial;Pará
;Universidade de Brasília;Modelagem Preditiva, Quantificação de Incerteza, Aprendizado de Máquina e ;13/07/2022;Francisco Evangelista Junior;-;Engenharias;Inteligência Artificial;Distrito Federal
;Universidade Federal do Rio Grande do Norte;Modelagem, Identificação e Controle de Sistemas Agrários;28/11/2022;Josenalde Barbosa de Oliveira;Laura Emmanuella Alves dos Santos ;Engenharias;Inteligência Artificial;Rio Grande do Norte
;Universidade Federal de Pernambuco;MODELAGEM, SIMULAÇÃO E AUTOMAÇÃO DE PROCESSOS;21/07/2022;Sérgio Lucena;Marteson Cristiano dos Santos Camelo;Engenharias;Inteligência Artificial;Pernambuco
;Universidade Federal de São Carlos;Modelagem, Simulação e Controle de Sistemas Dinâmicos;04/04/2023;Osmar Ogashawara;Flávio Yukio Watanabe;Engenharias;Inteligência Artificial;São Paulo
;Universidade Federal de Pernambuco;Moinho Jurídico;31/01/2023;Artur Stamford da Silva;Antonella Bruna Machado Torres ;Ciências Sociais Aplicadas;Inteligência Artificial;Pernambuco
;Universidade Positivo;Monitoramento e Modelagem;05/08/2022;John James Loomis;John James Loomis;Engenharias;Inteligência Artificial;São Paulo
;Universidade de Passo Fundo;MOSAICO - Grupo de Modelagem e Simulação Computacional;12/08/2022;Carlos Amaral Hölbig;Willingthon Pavan;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal do Ceará;Multiculturalismo, Direitos das Minorias e Biodiversidade;23/09/2022;Ana Maria D´Ávila Lopes;-;Ciências Sociais Aplicadas;Inteligência Artificial;Ceará
;Universidade Franciscana;Nanobiotecnologia e Simulação de Biossistemas;16/03/2023;Aline Ferreira Ourique;Virginia Cielo Rech;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal de Itajubá;NEAAD - Núcleo de Estudos Avançados para Auxílio à Decisão;15/03/2023;José Arnaldo Barra Montevechi;-;Engenharias;Inteligência Artificial;Minas Gerais
;Universidade Federal de Minas Gerais;NECEU - Núcleo de Estudos Cooperativos entre Empresas e ;24/10/2022;Antônio Artur de Souza;-;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Universidade Federal de Minas Gerais;NEGEC - Núcleo de Estudos Gerenciais e Contábeis;07/03/2023;Antônio Artur de Souza;-;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Centro Universitário Euripedes de Marília;NEPI - Núcleo de Estudos e Pesquisas em Direito e Internet;14/12/2022;José Eduardo Lourenço dos ;José Eduardo Lourenço dos Santos;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul;NEPIA - Núcleo de Extensão e Pesquisa em Informática Aplicada;03/03/2023;Andre Marcelo Schneider;Andre Marcelo Schneider;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Instituto Federal de Santa Catarina;NERsD - Grupo de Sistemas Embarcados e Distribuídos (Antigo ;03/05/2023;Roberto Alexandre Dias;Roberto Alexandre Dias;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Fundação Oswaldo Cruz;Neurogenômica;08/12/2022;Roney Santos Coimbra;-;Ciências Biológicas;Inteligência Artificial;Distrito Federal
;Universidade Federal do Rio de Janeiro;Neuroimagem e Psicofisiologia;15/12/2022;Tiago Arruda Sanchez;-;Ciências da Saúde;Inteligência Artificial;Rio de Janeiro
;Universidade Federal do Piauí;Next Generation Networks and Applications Research Group;14/03/2023;Joel José Puga Coelho Rodrigues;Ricardo de Andrade Lira Rabêlo;Engenharias;Inteligência Artificial;Piauí
;INSTITUTO FEDERAL DO PARANA;NIPSIS  - Núcleo Interdisciplinar de Pesquisa em Sistemas de Informação;10/05/2023;Andréia Marini;Heloise Acco Tives;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade de São Paulo;Novas Tecnologias aplicadas à Saúde Digital, com ênfase na Telessaude, ;28/04/2023;Ana Estela Haddad;-;Ciências da Saúde;Inteligência Artificial;São Paulo
;Centro Universitário Internacional;Novas Tecnologias de Ensino e Aprendizagem;01/03/2023;Luana Priscila Wunsch;Luana Priscila Wunsch;Ciências Humanas;Inteligência Artificial;São Paulo
;Universidade Federal do Pampa;NP3 - Núcleo de Pesquisa em Pecuária de Precisão ;21/04/2023;Ana Paula Lüdtke Ferreira;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo;Nu[TeC]² : Núcleo de estudos em Técnicas e Teoria da Computação;11/03/2023;Karin Satie Komati;Jefferson Oliveira Andrade;Ciências Exatas e da Terra;Inteligência Artificial;Espírito Santo
;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;Núcleo de Análise de Dados e Inteligência Computacional;17/05/2023;Aluisio Igor Rego Fontes;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;Universidade Estadual Paulista Júlio de Mesquita Filho;Núcleo de Automação e Tecnologias Limpas;20/03/2023;Sandro Donnini Mancini;Maria Lúcia Pereira Antunes;Engenharias;Inteligência Artificial;São Paulo
;Universidade Veiga de Almeida;Núcleo de Avaliação Tecnológica em Reabilitação e Saúde (NATReS-UVA);06/04/2023;Igor da Silva Diniz Brauns;Igor da Silva Diniz Brauns;Ciências da Saúde;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Santa Catarina;Núcleo de Complexidade e Cognição (Antigo Núcleo de Ecoergonomia);22/03/2023;Christianne Coelho de Souza Reinisch ;Christianne Coelho de Souza Reinisch Coelho;Engenharias;Inteligência Artificial;Santa Catarina
;Instituto Federal do Piauí;Núcleo de Computação Aplicada;10/10/2022;Otilio Paulo da Silva Neto;Rogério da Silva Batista;Ciências Exatas e da Terra;Inteligência Artificial;Piauí
;Universidade Federal do Maranhão ;Núcleo de Computação Aplicada NCA-UFMA;09/04/2023;Anselmo Cardoso de Paiva;Aristófanes Corrêa Silva;Ciências Exatas e da Terra;Inteligência Artificial;Maranhão
;Universidade Federal de Uberlândia;Núcleo de Confiabilidade e Diagnóstico de Falhas;18/08/2022;Hélder de Paula;-;Engenharias;Inteligência Artificial;Minas Gerais
;Universidade Metodista de Piracicaba;Núcleo de Desenvolvimento e Otimização de Processos e Sistemas ;08/03/2023;Alexandre Tadeu Simon;-;Engenharias;Inteligência Artificial;São Paulo
;Universidade Federal de Viçosa;Núcleo de Especialização em Robótica (NERO);18/10/2022;Alexandre Santos Brandão;Amanda Piaia Silvatti;Engenharias;Inteligência Artificial;Minas Gerais
;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;Núcleo de Estudos aplicados a Redes de computadores e Sistemas ;30/01/2023;Rogério Sousa e Silva;Rogério Sousa e Silva;Ciências Exatas e da Terra;Inteligência Artificial;Goiás
;Universidade Nove de Julho;Núcleo de Estudos Avançados em Informática e Gestão do Conhecimento ;22/09/2022;Sidnei Alves de Araújo;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal Goiano;Núcleo de Estudos e Pesquisa em Tecnologia da Informação (Nepeti);06/05/2023;Adriano Honorato Braga;-;Ciências Exatas e da Terra;Inteligência Artificial;Goiás
;Instituto Federal do Acre;Núcleo de Estudos e Pesquisas em Agricultura da Amazônia;02/03/2023;Davair Lopes Teixeira Junior;-;Ciências Humanas;Inteligência Artificial;Acre
;Universidade Federal Rural do Semi-Árido;Núcleo de Estudos e Pesquisas em Informática na Educação - nPIE;30/03/2023;Kleber Tavares Fernandes;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;Núcleo de Estudos e Pesquisas em Tecnologia da Informação;19/05/2023;Alan Keller Gomes;Murilo Borges Silva;Ciências Exatas e da Terra;Inteligência Artificial;Goiás
;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;Núcleo de Estudos e Pesquisas Experimentais e Tecnológicas (NExT);22/07/2022;Aylton José Alves;Daywes Pinheiro Neto;Engenharias;Inteligência Artificial;Goiás
;Universidade Federal do Ceará;Núcleo de Estudos em Economia, Tecnologia e Sociedade - NETS;24/04/2023;Rodrigo Santaella Gonçalves;Rodrigo Santaella Gonçalves;Ciências Humanas;Inteligência Artificial;Ceará
;Universidade Federal do Rio Grande do Sul;Núcleo de Estudos em Educação na Cultura Digital ;13/02/2023;Rosane Aragón;Credine Silva de Menezes;Ciências Humanas;Inteligência Artificial;Rio Grande do Sul
;Instituto Federal Goiano;Núcleo de Estudos em Informática Aplicada (NEIA);30/06/2022;Cleon Xavier Pereira Júnior;-;Ciências Exatas e da Terra;Inteligência Artificial;Goiás
;Universidade Federal de Campina Grande;Núcleo de Estudos em Matemática;10/05/2023;Célia Maria Rufino Franco;-;Ciências Exatas e da Terra;Inteligência Artificial;Paraíba
;Universidade Federal do Espírito Santo;Núcleo de Estudos em Redes Definidas por Software (NERDS);27/03/2023;Magnos Martinello;Magnos Martinello;Ciências Exatas e da Terra;Inteligência Artificial;Espírito Santo
;Universidade do Estado de Minas Gerais;Núcleo de Estudos em Responsabilidade Civil;14/09/2022;Thalles Ricardo Alciati Valim;-;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Universidade Federal do Ceará;Núcleo de Estudos em Robótica e Automação na Agricultura - NERAA;16/02/2023;Alexsandro Oliveira da Silva;-;Ciências Agrárias;Inteligência Artificial;Ceará
;Universidade Federal do Agreste de Pernambuco;Núcleo de Estudos em Tecnologias da Informação ;30/03/2023;Assuero Fonseca Ximenes;Ryan Ribeiro de Azevedo;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade de São Paulo;Núcleo de Estudos em Tecnologias, Modelagem e Sistemas em ;18/01/2023;Cesar Alexandre de Souza;Adriana Backx Noronha Viana;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Universidade Federal de Minas Gerais;Núcleo de Estudos sobre Aplicação de Algoritmos em Contabilidade e ;28/11/2022;Ewerton Alex Avelar;-;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Pontifícia Universidade Católica de São Paulo;Núcleo de Estudos Trabalho, Trabalhadores e Trabalhadoras - ;20/07/2022;Noêmia Lazzareschi;Marcelo Augusto Vieira Graglia;Ciências Humanas;Inteligência Artificial;São Paulo
;Centro Federal de Educação Tecnológica de Minas Gerais;Núcleo de Excelência em Empreendedorismo e Inovação ;04/09/2022;Lázaro Eduardo da Silva;Lázaro Eduardo da Silva;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Federal do Pará;Núcleo de Habitação da Amazônia - NUHAM;02/04/2023;Luiz Maurício Furtado Maués;Luiz Maurício Furtado Maués;Engenharias;Inteligência Artificial;Pará
;Instituto Federal Fluminense;Núcleo de Informática na Educação;03/08/2022;Rodrigo Garrett da Costa;Rodrigo Garrett da Costa;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;Núcleo de Inovação em Computação (NIC) ;27/06/2022;Bruno Gomes de Araújo;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;Centro Universitário Ingá;Núcleo de Inteligência Artificial Curie-Turing ;27/03/2023;Anuar Jose Mincache;-;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;Núcleo de Pesquisa e Inovação em Informática do Campus Nova Cruz;04/04/2023;Rodrigo Leone Alves;André Freitas Barbosa;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;INSTITUTO FEDERAL DO PARANA;Núcleo de Pesquisa em Desenvolvimento de Inovação e ;16/03/2023;Marcia Cristina dos Reis;Fabricio Baptista;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade de São Paulo;Núcleo de Pesquisa em Direito Sanitário;11/04/2023;Deisy de Freitas Lima Ventura;Deisy de Freitas Lima Ventura;Ciências da Saúde;Inteligência Artificial;São Paulo
;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo;Núcleo de pesquisa em Eletrônica e Processamento de Sinais (NEPS);28/04/2023;Cristiano Luiz Silva Tavares;Cristiano Luiz Silva Tavares;Engenharias;Inteligência Artificial;Espírito Santo
;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;Núcleo de pesquisa em Engenharia, Matemática e suas Tecnologias.;08/11/2022;Fabio Francisco da Silva;Bruno de Paula Miranda;Engenharias;Inteligência Artificial;Goiás
;Instituto Federal do Maranhão;Núcleo de Pesquisa em Informática e Robótica Aplicada;17/04/2023;Christiane Ferreira Lemos Lima;-;Ciências Exatas e da Terra;Inteligência Artificial;Maranhão
;Universidade Católica de Petrópolis;Núcleo de Pesquisas em Análise de Dados - NPAD;12/09/2022;Luís Alexandre Estevão da Silva;Fabio Lopes Licht;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade Federal Rural da Amazônia;Núcleo de Pesquisas em Computação Aplicada;13/03/2023;Marcus de Barros Braga;-;Ciências Exatas e da Terra;Inteligência Artificial;Amazonas
;Universidade Federal de Minas Gerais;Núcleo de Pesquisas em Informática Aplicada à Saúde - np-Infosaude UFMG;14/12/2022;Zilma Silveira Nogueira Reis;Juliano de Souza Gaspar;Ciências da Saúde;Inteligência Artificial;Minas Gerais
;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo;Núcleo de Tecnologias Agropecuária Capixaba - NUTAC;28/02/2023;Talita Aparecida Pletsch;Talita Aparecida Pletsch;Ciências Agrárias;Inteligência Artificial;Espírito Santo
;Universidade Federal de Campina Grande;Núcleo Desenvolvimento Tecnológico em Engenharia ;12/05/2023;Carina Silvani;-;Engenharias;Inteligência Artificial;Paraíba
;Universidade Federal da Bahia;Núcleo Interdisciplinar de Ensino, Pesquisa e Extensão em Direitos dos ;13/05/2023;Heron Santana Gordilho;Tagore Trajano de Almeida Silva;Ciências Sociais Aplicadas;Inteligência Artificial;Bahia
;Centro Universitário Presidente Tancredo de Almeida Neves;Núcleo Interdisciplinar de Pesquisa e Ensino em Saúde (NIPES);11/03/2023;Raissa Neves Fagundes Lima;-;Ciências da Saúde;Inteligência Artificial;Minas Gerais
;Pontifícia Universidade Católica de Minas Gerais;Núcleo Jurídico de Políticas Públicas;28/11/2022;Marinella Machado Araujo;-;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Universidade Federal de Itajubá;NUMMARH-Núcleo de Modelagem e Simulação em Meio Ambiente e ;07/10/2022;Fernando das Graças Braga da ;-;Engenharias;Inteligência Artificial;Minas Gerais
;Universidade Federal de Mato Grosso;NUPEDIA: teoria e a prática do direito com reflexos na justiça exponencial;28/09/2022;Sandra Negri;-;Ciências Sociais Aplicadas;Inteligência Artificial;Mato Grosso
;Universidade Federal de Juiz de Fora;NuPIC - Núcleo de Pesquisa em Inteligência Computacional;15/07/2022;Stênio Sã Rosário Furtado Soares;Stênio Sã Rosário Furtado Soares;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Federal de Juiz de Fora;NuPqHans - Núcleo de Pesquisa em Hansenologia;10/04/2023;Lucia Alves de Oliveira Fraga;Dirce Ribeiro de Oliveira;Ciências Biológicas;Inteligência Artificial;Minas Gerais
;Universidade Federal Rural do Rio de Janeiro;NUREP - NÚCLEO DE PESQUISA EM DIREITOS FUNDAMENTAIS, RELAÇÕES ;02/12/2022;Vanessa Ribeiro Corrêa Sampaio ;Vanessa Ribeiro Corrêa Sampaio Souza;Ciências Sociais Aplicadas;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Minas Gerais;ObLinc - Observatório da Linguagem e Inclusão;29/09/2022;Adriana Silvina Pagano;Flávia Affonso Mayer;Lingüística, Letras e Artes;Inteligência Artificial;Minas Gerais
;Universidade de São Paulo;Observatório da LGPD;08/09/2022;Cíntia Rosa Pereira de Lima;Alessandro Hirata;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Universidade de São Paulo;Observatório do Mercado de Trabalho do Profissional da Informação na Era ;15/03/2023;Francisco Carlos Paletta;Jose Fernando Modesto da Silva;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Universidade Federal do Paraná;Operação e Planejamento de Sistemas Elétricos de Potência;06/09/2022;Elizete Maria Lourenço;-;Engenharias;Inteligência Artificial;Paraná
;Universidade Federal de Viçosa;OPERAÇÕES UNITÁRIAS NA INDÚSTRIA DE ALIMENTOS - DTA/UFV;10/09/2022;Luis Antonio Minim;-;Ciências Agrárias;Inteligência Artificial;Minas Gerais
;Universidade do Estado do Rio Grande do Norte;Otimização e Inteligência Artificial;02/05/2023;Francisco Chagas de Lima Júnior;Francisco Chagas de Lima Júnior;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;Universidade Federal dos Vales do Jequitinhonha e Mucuri - Campus JK;Otimização e Inteligência Artificial;26/05/2022;Alessandro Vivas Andrade;Luciana Pereira de Assis;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Federal do Amazonas;Otimização, Algoritmos e Complexidade Computacional;07/04/2023;Rosiane de Freitas Rodrigues;-;Ciências Exatas e da Terra;Inteligência Artificial;Amazonas
;Universidade para o Desenvolvimento do Alto Vale do Itajaí;PAEM - Projetos na área de Engenharia Mecânica;04/09/2022;Andreia Pasqualini Blass;-;Engenharias;Inteligência Artificial;Santa Catarina
;Universidade Federal da Paraíba;PAZ, JUSTIÇA E INSTITUIÇÕES EFICAZES (ODS 16);23/02/2023;Paulo Henrique Tavares da Silva;Marília Marques Rêgo Vilhena;Ciências Sociais Aplicadas;Inteligência Artificial;Paraíba
;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul;Pesquisa Básica e Aplicada em Informática e Computação;11/05/2023;Rodrigo Perozzo Noll;Rodrigo Perozzo Noll;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul;Pesquisa e InovaÃ§Ã£o DidÃ¡tica no Ensino de STEAM ;23/12/2022;Bruno Chagas Alves Fernandes;Bruno Chagas Alves Fernandes;Ciências Humanas;Inteligência Artificial;Rio Grande do Sul
;Pontifícia Universidade Católica do Rio Grande do Sul;Pesquisa em Nefrologia (PUCRS);28/03/2023;Carlos Eduardo Poli de Figueiredo;-;Ciências da Saúde;Inteligência Artificial;Rio Grande do Sul
;Universidade Estadual Paulista Júlio de Mesquita Filho;Pesquisa Teórica e Computacional em Física Quântica, Química e Matemática;12/12/2022;Erica Regina Filletti Nascimento;Erica Regina Filletti Nascimento;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Católica de Pernambuco;PESQUISA, EXTENSÃO E EPIDEMIOLOGIA NA PROMOÇÃO DA SAÚDE;15/09/2022;Erideise Gurgel da Costa;Shalom Pôrto de Oliveira Assis;Ciências da Saúde;Inteligência Artificial;Pernambuco
;Universidade Federal do Piauí;Pesquisas Avançadas em Visão e Inteligência Computacional;09/05/2023;Antonio Oseas de Carvalho Filho;Romuere Rodrigues Veloso e Silva;Ciências Exatas e da Terra;Inteligência Artificial;Piauí
;Universidade Federal do Rio Grande do Norte;PhiDesign - Filosofia do Design;26/07/2022;Tassos Lycurgo Galvão Nunes;Bruno Gomes de Araújo;Ciências Humanas;Inteligência Artificial;Rio Grande do Norte
;Universidade do Estado da Bahia;PIMAT - Predições Inteligentes em Métodos Aplicados a Series Temporais;06/04/2023;Leandro Santos Coelho de Souza;-;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Universidade Federal de Juiz de Fora;PIXEL: Grupo de Pesquisa, Inovação e Extensão em Aplicações de Software ;11/04/2023;Ricardo Ferreira Vilela;Ricardo Ferreira Vilela;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Nove de Julho;Políticas Públicas e Cidades Inteligentes;17/11/2022;José Eduardo Storopoli;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal do Ceará;PRAIA - Pesquisa em Redes, Automação e Inteligência Artificial;15/05/2023;Raimundo Valter Costa Filho;-;Ciências Exatas e da Terra;Inteligência Artificial;Ceará
;Instituto Federal  Minas Gerais;PRATICAR - Pesquisa pRáticA em Tecnologia da Informação, Controle, ;15/04/2023;Virgil Del Duca Almeida;Virgil Del Duca Almeida;Engenharias;Inteligência Artificial;Minas Gerais
;Universidade Federal Rural do Rio de Janeiro;Problemas de Otimização e Aplicações;26/04/2023;Claudia Mazza Dias;Ronaldo Malheiros Gregório;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Mato Grosso;Processamento Eletrônico de Energia;02/03/2023;Jakson Paulo Bonaldo;-;Engenharias;Inteligência Artificial;Mato Grosso
;Universidade Federal de Minas Gerais;Programa RECAJ UFMG - Ensino, Pesquisa e Extensão em Acesso à ;15/03/2023;Adriana Goulart de Sena Orsini;-;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Universidade Estadual de Campinas;Programação Matemática Fuzzy;10/03/2023;Akebo Yamakami;-;Engenharias;Inteligência Artificial;São Paulo
;Universidade Federal do Triângulo Mineiro;Projeto Mecânico e Controle de Sistemas Inteligentes;19/07/2022;Israel Jorge Cárdenas Nuñez;Israel Jorge Cárdenas Nuñez;Engenharias;Inteligência Artificial;Minas Gerais
;Universidade Federal de Pernambuco;Projetos Multidisciplinares Centrados no Usuário;16/05/2023;Rosimeri Franck Pichler;Rosimeri Franck Pichler;Ciências Sociais Aplicadas;Inteligência Artificial;Pernambuco
;Universidade de Brasília;ProLaw-Lab - Precedentes, Democracia e Direitos Humanos;07/04/2023;Debora Bonat;-;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Universidade Federal do Vale do São Francisco;Propriedade Intelectual e Inovação em Processos, Produtos e Serviços;12/05/2023;Vivianni Marques Leite dos Santos;-;Engenharias;Inteligência Artificial;Pernambuco
;Universidade Federal Rural do Semi-Árido;Prospecção de agentes antimicrobianos de plantas;30/05/2022;Isadora Louise Alves da Costa ;-;Ciências Biológicas;Inteligência Artificial;Rio Grande do Norte
;Instituto Federal de São Paulo;PSCI, Soluções Computacionais Inteligentes;15/11/2022;Gustavo Voltani Von Atzingen;Márcio Kassouf Crocomo;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade do Estado do Rio de Janeiro;Quimiometria Aplicada;28/02/2023;Jefferson Santos de Gois;Jefferson Santos de Gois;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade de Brasília;R.E.G.I.I.M.E.N.T.O. ;08/05/2023;Claudio Gottschalg Duque;Paulo César Rodrigues Borges;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Universidade do Estado do Rio de Janeiro;Radiologia das Doenças do Tórax;07/02/2023;Roberto Mogami;-;Ciências da Saúde;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Campina Grande;Radiometria;03/04/2023;Alexandre Jean René Serres;Helder Alves Pereira;Engenharias;Inteligência Artificial;Paraíba
;Instituto Federal de Pernambuco;RailBee Sistema Telemétrico de Eletrônica Embarcada Dinâmico ;14/04/2023;Rômulo César Carvalho de Araújo;Henrique Correia Torres Santos;Engenharias;Inteligência Artificial;Pernambuco
;Universidade Cruzeiro do Sul;Reabilitação Física;11/04/2023;Eduardo Filoni;Eduardo Filoni;Ciências da Saúde;Inteligência Artificial;Goiás
;Universidade de São Paulo;Realidades - da realidade tangível à realidade ontológica;28/03/2023;Silvia Regina Ferreira de ;-;Lingüística, Letras e Artes;Inteligência Artificial;São Paulo
;Universidade Estadual de Campinas;Reasoning for Complex Data Lab. (Recod.ai);08/03/2023;Anderson de Rezende Rocha;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Federal do Espírito Santo;Recuperação Inteligente da Informação;03/02/2023;Elias Silva de Oliveira;-;Outra;Inteligência Artificial;Espírito Santo
;Universidade Federal do Pará;REDE DE PESQUISA EM GENÔMICA POPULACIONAL HUMANA;31/01/2023;Andrea Kely Campos Ribeiro ;-;Ciências Biológicas;Inteligência Artificial;Pará
;Pontifícia Universidade Católica do Rio Grande do Sul;Rede Internacional de Pesquisa em Direito Processual Penal;30/08/2022;Nereu José Giacomolli;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio Grande do Sul
;Universidade Comunitária da Região de Chapecó;Redes e Sistemas de Informação;02/04/2023;Sandro Silva de Oliveira;Viviane Duarte Bonfim;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Estadual do Ceará;Redes e Sistemas Inteligentes;06/01/2023;Rafael Lopes Gomes;Rafael Lopes Gomes;Ciências Exatas e da Terra;Inteligência Artificial;Ceará
;Universidade Federal da Paraíba;Renovatio - Estudos sobre Disrupção, Interação e Aspectos Jurídicos da ;02/05/2023;Francisca Arruda Ramalho;Francisca Arruda Ramalho;Ciências Sociais Aplicadas;Inteligência Artificial;Paraíba
;Universidade Estadual do Piauí;Research on Science Computer;12/02/2023;Dario Brito Calçada;-;Ciências Exatas e da Terra;Inteligência Artificial;Piauí
;Instituto Federal da Bahia;RGEAR - GRUPO DE PESQUISA EM ENGENHARIA, INTELIGÊNCIA ;05/01/2023;Dermeval Heitor Souza Gritta;Dermeval Heitor Souza Gritta;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Centro Universitário do Estado do Pará;Robótica Aplicada;20/09/2022;Luciana de Azevedo Vieira;-;Engenharias;Inteligência Artificial;Pará
;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo;Robótica e Automação Industrial;23/04/2023;Lucas Vago Santana;Lucas Vago Santana;Engenharias;Inteligência Artificial;Espírito Santo
;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo;Robótica e Automação Inteligente;20/04/2023;Thomaz Rodrigues Botelho;Thomaz Rodrigues Botelho;Engenharias;Inteligência Artificial;Espírito Santo
;Universidade Federal do Rio Grande;Robótica e Inteligência Artificial;13/01/2023;Silvia Silva da Costa Botelho;Silvia Silva da Costa Botelho;Engenharias;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal de Lavras;Sensoriamento Remoto e Geoinformação;17/11/2022;Marcelo de Carvalho Alves;-;Ciências Exatas e da Terra;Inteligência Artificial;Universidade Federal de Lavras
;Universidade Federal de Alagoas;SIES - Sistemas de Informação e Engenharia de Software;21/04/2023;Arturo Hernández-Domínguez;-;Ciências Exatas e da Terra;Inteligência Artificial;Alagoas
;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo;SiMoPI - Simulação e Modelagem de Processos Industriais;28/11/2022;Marcelo Lucas Pereira Machado;-;Engenharias;Inteligência Artificial;Espírito Santo
;Universidade Estadual Paulista Júlio de Mesquita Filho;SINACI - Sistemas Não-Clássicos Aplicados à Computação Inteligente;05/08/2022;Mariana Matulovic da Silva ;Mariana Matulovic da Silva Rodrigueiro;Outra;Inteligência Artificial;São Paulo
