lattes id;ano inicio;ano fim;estado;assunto;titulo
5292093208120940;2016;2019;São Paulo;Realidade Virtual;Efeito da intervenção com Realidade Virtual sobre a oscilação corporal em diferentes condições de estabilidade da base de suporte e parâmetros espaço-temporais da marcha em crianças com Paralisia Cerebral
9719247117370600;2010;2011;Rio de Janeiro;Realidade Virtual;Projeto Tec3ES
4177178840952700;2002;2003;Pará;Realidade Virtual;Realidade virtual: uma proposta de ensino
5725021666916341;2017;Atual;Rio Grande do Norte;Realidade Virtual;Knowledgemon Hunters: Um Jogo Sério com Geolocalização para Apoiar a Aprendizagem de Crianças com Autismo
8807333466702951;2019;Atual;São Paulo;Realidade Virtual;Estudo e desenvolvimento de técnicas de teste de software e suas aplicações
6259579330358182;2016;2017;Minas Gerais;Realidade Virtual;TREINAMENTO INICIAL EM SIMULADOR DE REALIDADE VIRTUAL FORWARDER
277705848688464;1996;1998;Minas Gerais;Realidade Virtual;Desenvolvimento de Pesquisas de Realidade Virtual
2484471713795378;2017;2018;Minas Gerais;Realidade Virtual;Impacto emocional do uso de tecnologias de realidade virtual em jogos digitais de smartphone, com foco na terceira idade
3094033583031765;2021;2022;Paraíba;Realidade Virtual;Avaliação da estratégia de realidade virtual no treinamento em reanimação neonatal ? REANIME: impacto na mortalidade neonatal precoce
7200517552154428;2020;Atual;Rio Grande do Norte;Realidade Virtual;VirtualTer: Aplicabilidade de um jogo de realidade virtual para treinamento do equilíbrio postural de idosos
7200517552154428;2018;2022;Rio Grande do Norte;Realidade Virtual;Realidade virtual no equilíbrio postural de individuos com Acidente Vascular Cerebral - AVC
7200517552154428;2017;2019;Rio Grande do Norte;Realidade Virtual;Fidelidade da ação da marcha estacionária de pacientes com Acidente Vascular Cerebral em ambiente real e virtual
7200517552154428;2016;2017;Rio Grande do Norte;Realidade Virtual;Análise comparativa da atividade de marcha estacionária de pacientes com Acidente Vascular Cerebral em ambiente real e virtual.
7200517552154428;2012;2018;Rio Grande do Norte;Realidade Virtual;Representatividade da tarefa motora do virtual para o real.
7200517552154428;2012;2018;Rio Grande do Norte;Realidade Virtual;Coordenação interpessoal na realização de jogos de realidade virtual.
7200517552154428;2012;2015;Rio Grande do Norte;Realidade Virtual;Efeitos da prática variada e constante na aprendizagem motora com jogos de realidade virtual: perspectivas de aplicação na Neurorreabilitação.
7200517552154428;2011;Atual;Rio Grande do Norte;Realidade Virtual;Efeitos do uso de jogos de computador baseados em realidade virtual na reabilitação de pacientes com Acidente Vascular Cerebral
7200517552154428;2010;2010;Rio Grande do Norte;Realidade Virtual;Realidade virtual no contexto da reabilitação: o game Wii e a Fisioterapia.
5866381928751063;2020;Atual;Espírito Santo;Realidade Virtual;Avaliação de um Sistema de Realidade Virtual para Treinamento de Emergência na Área de Saúde
5866381928751063;2018;2020;Espírito Santo;Realidade Virtual;Avaliação de um sistema de Realidade Virtual para treinamento de condutores de trens
521761025000380;2017;2019;São Paulo;Realidade Virtual;VIDA-Odonto: Treinamento de Anestesia Odontológica por Manipulação Direta Tridimensional Imersiva
521761025000380;2017;Atual;São Paulo;Realidade Virtual;INCT-MACC - Instituto Nacional de Ciência e Tecnologia - Medicina Assistida por Computação Científica (Fase 2)
521761025000380;2010;2014;São Paulo;Realidade Virtual;Proposição, implementação e validação de técnicas para treinamento médico virtual interativo
521761025000380;2008;2014;São Paulo;Realidade Virtual;INCT-MACC - Instituto Nacional de Ciência e Tecnologia - Medicina Assistida por Computação Científica / Framework para simulação de exames de biópsia
8913137847507278;2010;Atual;São Paulo;Realidade Virtual;Realidades Mistas - da realidade tangível à realidade ontológica
9600140904712115;2008;2009;São Paulo;Realidade Virtual;Laboratório Multidisciplinar de Ambientes Urbanos Virtuais (Projeto CAPES)
6544336528038920;2020;Atual;Acre;Realidade Virtual;O ENSINO DE LITERATURA EM TEMPOS MIDIÁTICOS: PROPOSIÇÕES, REVISÃO E PERSPECTIVAS
5830629485280974;2008;2011;Santa Catarina;Realidade Virtual;MCT/FINEP/AÇÃOTRANSVERSAL PROJETO ESTRUTURANTE DE C,T&I AGOSTO 2008 - Subprojeto CRIAÇÃO
2813267867460570;2023;Atual;São Paulo;Realidade Virtual;Impacto da Realidade Virtual (e Natureza - VR) durante a internação em Terapia Intensiva Adulto
2813267867460570;2018;Atual;São Paulo;Realidade Virtual;e-Natureza VR: avaliação do impacto da realidade virtual na percepção da dor, desconforto, estresse e bem-estar durante biopsia de mama
2813267867460570;2013;Atual;São Paulo;Realidade Virtual;Impacto da realidade virtual (e-Natureza VR) durante a internação em Terapia Intensiva Adulta
8013693656320228;2001;2002;Paraná;Realidade Virtual;Simulação a eventos discretos com interface em realidade virtual
3736858758375395;2016;2018;Minas Gerais;Realidade Virtual;Comparação entre os efeitos do treinamento pliométrico X treinamento virtual na atividade eletromiográfica, na cinemática e no desempenho funcional do tronco e membro inferior
6730030915781776;2021;2022;Minas Gerais;Realidade Virtual;Ambiente de realidade virtual para o ensino de Química
7514305376858192;2016;2017;Acre;Realidade Virtual;Modelagem e Visualização de Dados para Observatórios Virtuais
831776469482702;2010;Atual;São Paulo;Realidade Virtual;Reabilitação do Equilíbrio Corporal
7731274767187515;2007;2017;Paraná;Realidade Virtual;Pesquisa Aplicada em Ciência, Informação e Tecnologia
6016750038556729;2021;Atual;São Paulo;Realidade Virtual;Realidade Virtual Acústica na Arquitetura
5665487289891813;2019;Atual;Bahia;Realidade Virtual;EFEITOS DO TREINAMENTO COM REALIDADE VIRTUAL ENTRE ADOLESCENTES SEDENTÁRIOS E/OU COM SOBREPESO
6263913436052996;2020;2023;São Paulo;Realidade Virtual;Inteligência Artificial em Arte, Ciência e Tecnologia: contribuições para a produção de ambientes interativos em rede
9990463602315076;2003;2007;São Paulo;Realidade Virtual;AUDIENCE - Audio Immersion Experience by Computer Emulation. Sistemas para Áudio Imersão, Produção e Reprodução de Áudio Espacial
5153390186016718;2020;Atual;Rio de Janeiro;Realidade Virtual;CIÊNCIA PARA TODOS: GEOPASSEIOS VIRTUAIS E PRESENCIAIS NA FLONA MÁRIO XAVIER E JARDIM BOTÂNICO DA UFRRJ
4096908597645510;2008;2011;Bahia;Realidade Virtual;DESENVOLVIMENTO DE UM AMBIENTE MULTIMIDIATICO UTILIZANDO TECNOLOGIAS DE REALIDADE VIRTUAL PARA APLICAÇÃO NA EDUCAÇÃO BÁSICA
5647294482493232;2022;Atual;São Paulo;Realidade Virtual;Efeitos da Realidade Virtual sobre aspectos relacionados ao Sono, Saúde Mental e Plasticidade cerebral em indivíduos adultos com Síndrome Metabólica na cidade da Vitória de Santo Antão - PE
546958669177908;2014;Atual;Santa Catarina;Realidade Virtual;Sistema de ensino médico baseado em simulação para capacitação de profissionais do Sistema Único da Saúde.
546958669177908;2009;2014;Santa Catarina;Realidade Virtual;MCT/FINEP/AÇÃO TRANSVERSAL ? PROJETO ESTRUTURANTE DE C,T&I ? AGOSTO 2008 - Subprojeto CRIAÇÃO
1936581424002717;2020;2022;Rio de Janeiro;Realidade Virtual;VRestaurant: alimento para o pensamento / VRestaurant: food for thought
996510828258210;2009;2010;Mato Grosso;Realidade Virtual;XPTA.LAB - Virtualidade Imersiva e Interativa baseada em Cloud Computing
4571544548251124;2018;Atual;Rio de Janeiro;Realidade Virtual;Novas Tecnologias de Realidade Virtual Aplicadas à Educação Fundamental
726225502011694;2011;2015;São Paulo;Realidade Virtual;Ambientes virtuais 3D para automação da manufatura
5298715034259109;2003;2005;São Paulo;Realidade Virtual;Sistemas de Redes, Comunicação Digital e Sociabilidade
1233049484488761;2009;2011;Pernambuco;Realidade Virtual;O Desenvolvimento de um Sistema de Estúdio Virtual Aumentado para a TV Digital Descrição: O presente projeto visa o desenvolvimento de um sistema de Estúdio Virtual, de arquitetura modular, o qual, com base na utilização das técnicas de Realidade Vir
2000444151497847;2016;2017;Santa Catarina;Realidade Virtual;Projeto de arquitetura assistido por computador: Da ideia à produção
3684061144624450;2022;Atual;Distrito Federal;Realidade Virtual;Protocolos de gestão de riscos ao patrimônio cultural: documentação científica e monitoramento utilizando mapas de danos por BIM
3684061144624450;2019;2020;São Paulo;Realidade Virtual;Tecnologias de Realidade Aumentada e Virtual apoiadas por Building Information Modeling aplicadas à documentação do patrimônio arquitetônico: Capela daFazenda Veneza
9183721973235194;2018;Atual;Rio Grande do Sul;Realidade Virtual;Desenvolvimento de um sistema inversor de visualização de lateralidade corporal (Mirror Up) como estratégia terapêutica adjuvante na reabilitação sensório-motora funcional de sujeitos acometidos por acidente vascular cerebral
9183721973235194;2005;2009;Rio Grande do Sul;Realidade Virtual;Ambiente Virtual para Ensino Médico
5641711245974990;2013;2015;São Paulo;Realidade Virtual;Punção venosa periférica: interfaces do uso de tecnologias educacionais no ensino de graduação em enfermagem na perspectiva do cuidado de pacientes com doenças crônico-degenerativas
6614550860293610;2002;2004;Paraíba;Realidade Virtual;ICSpace - Um Espaço Cultural Aberto na Internet
1562357566810393;2005;2006;Rio de Janeiro;Realidade Virtual;GTVR - Grupo de Trabalho Visualização Remota
6390215585850045;2018;Atual;Minas Gerais;Realidade Virtual;Efeitos da Realidade Virtual no Desempenho Funcional de Crianças e Adolescentes com Paralisia Cerebral
7119886675051877;2017;Atual;São Paulo;Realidade Virtual;INCT 2014: em Medicina Assistida por Computação Científica (INCT-MACC)
4835132297874692;2003;2004;Minas Gerais;Realidade Virtual;Laboratório Virtual de Design de Produtos
5480471313598961;2013;2015;São Paulo;Realidade Virtual;Efeito de intervenção com Realidade Virtual sobre a condição de saúde de crianças com Paralisia Cerebral.
7514737354542371;2023;Atual;Ceará;Realidade Virtual;A influência das experiências turísticas virtuais no comportamento do consumidor de produtos turísticos
3810677691355742;2022;Atual;São Paulo;Realidade Virtual;A INFLUÊNCIA DA INTERVENÇÃO EM AMBIENTE VIRTUAL SOBRE ACHADOS NUTRICIONAIS, CARDIOMETABÓLICOS, ANTROPOMÉTRICOS, COORDENAÇÃO MOTORA, SONO E RENDIMENTO ESCOLAR EM CRIANÇAS COM SOBREPESO/OBESIDADE DE ESCOLAS PÚBLICAS NO MUNICÍPIO DA VITÓRIA DE SANTO ANTÃO-PE
5808110442588994;2020;Atual;Rio Grande do Norte;Realidade Virtual;DESENVOLVIMENTO DE TECNOLOGIAS DE APOIO À EDUCAÇÃO E AO ENVOLVIMENTO DE PACIENTES E ACOMPANHANTES NA SEGURANÇA DO PACIENTE
5808110442588994;2019;Atual;Santa Catarina;Realidade Virtual;Desenvolvimento de tecnologias de apoio ao cuidado, educação, segurança do paciente, em enfermagem e saúde.
8252864210379656;2016;2017;Rio Grande do Sul;Realidade Virtual;Ferramentas tecnológicas e suas relações com o processo de ensino-aprendizagem.
184424645432858;2013;2018;São Paulo;Realidade Virtual;Implantação de Infraestrutura Laboratorial ? FASE 2
184424645432858;2012;2018;São Paulo;Realidade Virtual;Desenvolvimento de Sistema de Realidade Virtual para a Simulação em Tempo Real de Operações Marítimas e Fluviais
2784997614182231;2019;Atual;Ceará;Realidade Virtual;Desenvolvimento de sistema para simulação de cirurgia e modelagem 3D de partes anatômicas do corpo humano
8302663661351693;2015;2016;Minas Gerais;Realidade Virtual;Sistema de Navegação e Mapeamento Indoor com a Utilização de Sensores (Sensor de Infravermelho)
8302663661351693;2015;2016;Minas Gerais;Realidade Virtual;Sistema de Navegação e Mapeamento Indoor com a Utilização de Sensores (Sensor de Distância Ultrassom)
8302663661351693;2013;2014;Minas Gerais;Realidade Virtual;Desenvolvimento de um Jogo Aplicando Realidade Virtual para o Ensino de Arquitetura de Computadores
3870587687897441;2014;2016;Minas Gerais;Realidade Virtual;Relacionamentos amorosos de adolescentes e a internet
2188084232837529;2010;Atual;Bahia;Realidade Virtual;Impacto do acidente vascular cerebral na capacidade funcional e na qualidade de vida
6553900966729412;2018;2020;São Paulo;Realidade Virtual;Sistema de Auto-Reabilitação Motora Baseado em Tecnologia Wearable
7520650952867206;2014;2015;Pernambuco;Realidade Virtual;PROTÓTIPO DE BRAÇO ROBÓTICO DE PESO LEVE PARA PESQUISA E DESENVOLVIMENTO
9935354654905236;2008;2010;Ceará;Realidade Virtual;Um Ambiente de Realidade Virtual para Simulação e Treinamento em Ortodontia
5088850480780281;2014;Atual;Minas Gerais;Realidade Virtual;Efeito da realidade virtual como nova ferramenta para o tratamento fisioterápico do idoso: ensaio clínico
529384820417065;2017;2018;Rio Grande do Norte;Realidade Virtual;Aplicação da Realidade Virtual de Baixo Custo ao Tratamento de Fobias
529384820417065;2017;2018;Rio Grande do Norte;Realidade Virtual;Estudo da Influência do Uso de Avatares na Compressão de Distâncias Percebidas em Ambientes de Realidade Virtual
4922733960989917;2016;Atual;São Paulo;Realidade Virtual;Simulação de realidade virtual no ensino de enfermagem em punção venosa periférica para terapia intravenosa e coleta de sangue
5870097378411046;2010;Atual;Minas Gerais;Realidade Virtual;Desenvolvimento de Ambientes Virtuais para Centros de Operação de Sistemas Representativos das Subestações e Usinas da CEMIG, Associados à Tecnologias de Projeção 3D
5752765656518774;2011;2015;São Paulo;Realidade Virtual;Ambientes Virtuais 3D para Automação da Manufatura
3865276517151294;2017;Atual;Rio de Janeiro;Realidade Virtual;Realidade virtual para tratar o medo de dirigir
2935052598064187;2020;Atual;São Paulo;Realidade Virtual;Estratégias Adaptativas Híbridas para Exoesqueletos de Membros Inferiores
6535678775361874;2013;2015;Rio Grande do Norte;Realidade Virtual;Efeitos do Treino com Realidade Virtual no Alcance de Crianças com Paralisia Cerebral
7175882793842898;2008;2011;São Paulo;Realidade Virtual;INCT - Medicina Assistida por Computação Científica
7175882793842898;2005;2007;Paraíba;Realidade Virtual;Visualização Tátil para Ambientes Viruais
6532978866871255;2015;Atual;Rio Grande do Sul;Realidade Virtual;Desenvolvimento e adaptação transcultural de tarefas em realidade virtual para avaliação e reabilitação neuropsicológica
4746488333257798;2013;2014;Rio Grande do Sul;Realidade Virtual;Exploração da Tecnologia da Informação em Soluções de Healthcare
8205501453013894;2015;2016;Goiás;Realidade Virtual;Neurofeedback e Reabilitação Virtual no auxílio à Terapêutica Posterior ao Acidente Vascular Cerebral
8205501453013894;2015;2016;Goiás;Realidade Virtual;Calclex VR: Serious Game Imersivo para Auxiliar no Aprendizado de Pessoas com Dislexia e Discalculia
8205501453013894;2015;2016;Goiás;Realidade Virtual;Serious Game para Análise dos Efeitos de Exercícios Físicos na Qualidade de Vida de Idosos por meio de Interação Natural
8205501453013894;2007;Atual;Minas Gerais;Realidade Virtual;Armazenamento de dados relativos à odontologia utilizando Realidade Virtual
6027325194674806;2007;2009;Minas Gerais;Realidade Virtual;Coordenador do Projeto de Pesquisa: Tecnologias Educacionais para Aprendizagem de Ciências da Natureza: Desenvolvimento e Aplicação, aprovado pela FAPEMIG sob numero CEX 6231/07 no valor de R$ 65.158,00
3954065076810604;2022;Atual;São Paulo;Realidade Virtual;Tecnologias Digitais aplicadas à gestão das Organizações Inovadoras
6689529661601171;2022;Atual;São Paulo;Realidade Virtual;Fluidodinâmica Computacional, Realidade Virtual, Aprendizagem de Máquina e Aprendizagem profunda para Modelagem de Risco e Confiabilidade na Indústria de Processos
8988734339185408;2016;2021;Rio Grande do Sul;Realidade Virtual;Gamificação e Jogos Sérios na Educação: ressignificando o processo de ensino e aprendizagem mediado por tecnologias
8244408290645228;2020;Atual;Distrito Federal;Realidade Virtual;Treinamento cognitivo em realidade virtual
4932238030330851;2023;Atual;Pará;Realidade Virtual;Neurociência humana e comparada do comportamento
4932238030330851;2019;Atual;Pará;Realidade Virtual;Brain Decoding usando o EEG: Incremento cognitivo em indivíduos saudáveis e dinâmica espaço-temporal das oscilações corticais em indivíduos epilépticos
4932238030330851;2018;Atual;Pará;Realidade Virtual;Usando Treinamento Cognitivo para o Desenvolvimento de Operadores de Alto Desempenho
8497003280848957;2008;2012;Rio Grande do Sul;Realidade Virtual;Meta 8 do Projeto Aeromóvel
8497003280848957;2008;2009;Rio Grande do Sul;Realidade Virtual;Vegetação da Praça Itália: Paisagens Mutantes de um Espaço Paisagístico
9109602812218258;2002;2007;Mato Grosso;Realidade Virtual;Um ambiente de programação de Máquinas de Medir por Coordenadas Virtuais
477251811278890;2016;2019;São Paulo;Realidade Virtual;XTReMe - Experiências de Tecnologias para Reabilitação em Medicina
9175997990682339;2007;2009;Paraná;Realidade Virtual;Projeto de Pesquisa de Realidade Virtual e Multimídia de Rio verde
7925449690046513;2012;2015;Paraíba;Realidade Virtual;Imersão Total para Planejamento, Simulação e Treinamento
7429780004238103;2018;Atual;São Paulo;Realidade Virtual;DESENVOLVIMENTO DE NEUROPRÓTESES E SISTEMA PARA AVALIAÇÃO DA NEUROPLASTICIDADE EM AMBIENTE DE REALIDADE VIRTUAL E AUMENTADA.
8809343991667852;2018;Atual;Santa Catarina;Realidade Virtual;DESENVOLVIMENTO E APLICAÇÃO DE UM INSTRUMENTO PARA AVALIAÇÃO DE OBJETOS DE APRENDIZAGEM EM REALIDADE VIRTUAL IMERSIVA NO ENSINO NA SAÚDE
8809343991667852;2016;Atual;Rio Grande do Sul;Realidade Virtual;Realidade virtual voltada à aprendizagem em materiais dentários
8133566402951621;2004;2006;Paraná;Realidade Virtual;Sistema de Realidade Virtual Tridimensional Aplicado a Atividades em Subestações de Energia Elétrica
8928890008799265;2022;Atual;Espírito Santo;Realidade Virtual;Robótica e sensores de fibra óptica para aplicações de Engenharia Biomédica
8928890008799265;2021;Atual;Espírito Santo;Realidade Virtual;Estratégias avançadas de reabilitação baseadas em realidade virtual e dispositivos robóticos ? vWalker?,
6864214843044820;2009;2012;Minas Gerais;Realidade Virtual;Desenvolvimento de Usina Siderúrgica Piloto em Realidade Virtual para Implantação de Inovações e Soluções Tecnológicas relativas ao Uso de Biomassa, Resíduos Sólidos e Materiais Minerais
1095395084173623;2017;2020;Paraíba;Realidade Virtual;Narrativas com tecnologias móveis em vídeos de 360 graus:   Realidade Virtual Imersiva e inovação no jornalismo
1395611889215489;2017;Atual;Espírito Santo;Realidade Virtual;Plataforma virtual 3D para capacitação em Manutenção de Vagão GDE
8265885406314576;2009;2012;Paraná;Realidade Virtual;Aplicações de realidade virtual na educação
8265885406314576;2002;2004;Paraná;Realidade Virtual;Curitiba Virtual
9288384144226144;2021;2022;Bahia;Realidade Virtual;Dizziness VR: Aplicação de técnicas de realidade virtual no auxílio do tratamento da tontura
6482186733034818;2017;Atual;Minas Gerais;Realidade Virtual;Criação de espaços em Realidade Virtual
3616991101436026;2011;2013;São Paulo;Realidade Virtual;Estratégia para o Desenvolvimento de Ambientes Virtuais Multimídia Colaborativos Educacionais Aplicados à Grade Curricular do Curso de Bacharelado em Administração
3616991101436026;2002;2008;São Paulo;Realidade Virtual;JRVMol - Um Ambiente Virtual Colaborativo para Visualização e Análise de Moléculas de Proteínas
2302314954133011;2000;2002;Rio Grande do Sul;Realidade Virtual;CROMOS - Crowd Modeling Simulation em Cooperação internacional com a Empresa LEGION
8962021573218552;2019;Atual;Pernambuco;Realidade Virtual;Mídias Digitais, sociedade e educação
8962021573218552;2017;2021;Paraná;Realidade Virtual;O impacto dos elementos de design na construção de jogos de realidade virtual
4910770400206109;2003;2006;Rio de Janeiro;Realidade Virtual;Cinema, arte e tecnologia: as instalações panorâmicas.
4910770400206109;1998;2003;Rio de Janeiro;Realidade Virtual;Visorama, a arte do Observador
1081515399161086;2010;2015;Pernambuco;Realidade Virtual;Efeito da estimulação transcraniana por correntes contínuas combinada às técnicas de terapia de restrição e de terapia por realidade virtual na reabilitação motora do membro superior de pacientes após AVE
1459797138770378;2009;Atual;Paraíba;Realidade Virtual;Métodos e Ferramentas para apoiar o treinamento de operadores de sistemas industriais
3653597363789712;2007;2010;Rio Grande do Norte;Realidade Virtual;MIXED REALITY - Robôs reais em ambientes virtuais
2111322410973385;2006;2012;Alagoas;Realidade Virtual;Rede Galileu: Projeto da Rede Temática de Computação Científica e Visualização
2360845979410206;2016;2017;Rio Grande do Norte;Realidade Virtual;Protocolo de tratamento para incontinência urinária de esforço através da cinesioterapia e da gameterapia
7353332474621022;2004;2006;Rio Grande do Norte;Realidade Virtual;Investigando Técnicas para a Simulação e Visualização 3D de Microtrincas em Estruturas Mecânicas Aplicando Técnicas de CAD / CAE e Realidade Virtual
325284170759081;2017;2018;Distrito Federal;Realidade Virtual;Efeitos da realidade virtual na funcionalidade, equilíbrio e qualidade de vida em hemiparéticos pós-acidente vascular encefálico
8670475877813913;2000;2004;Rio Grande do Norte;Realidade Virtual;Projeto de Iniciação Cientifica - ICSPACE, Internet Cultural Space, um ambiente 3D na web onde  artistas podem cadastrar obras., utilizando a tecnologia Java e banco de dados como Oracle e Jasmine
5136217690821399;2020;2020;São Paulo;Realidade Virtual;Clap Clap Virtual Celebrations
3620084512865554;2008;2009;Paraná;Realidade Virtual;Ciber-Infraestrutura para Rede de P&D em Medicina Assistida por Computação Científica do Rio de Janeiro
3894563475713933;2014;2016;Distrito Federal;Realidade Virtual;Análise Morfofuncional e Percepção do Processo de Envelhecimento em Idosos Participantes de Treinamento Funcional com a Realidade Virtual - AMPERV - FAPDF - 193.000.891/201
9459123297426461;2020;Atual;Rio Grande do Sul;Realidade Virtual;Mapeamento das Metodologias e Pesquisas de Jogos Digitais e RV
9459123297426461;2017;2018;Rio Grande do Sul;Realidade Virtual;Mapeamento das possibilidades de conteúdo interativo imersivo e limites na construção de novas narrativas
9459123297426461;2016;2017;Rio Grande do Sul;Realidade Virtual;Existe um Jogo para Cada Notícia? Relação entre Estilos de Jogos e Notícias
2974468153414981;2001;2007;Rio Grande do Sul;Realidade Virtual;Computação Gráfica Aplicada ao Projeto de Arquitetura e Engenharia
970789513843822;2006;Atual;Rio de Janeiro;Realidade Virtual;Transtorno de pânico: alterações fisiológicas à exposição em ambiente de realidade virtual
5940983589333179;2007;2009;Distrito Federal;Realidade Virtual;Cibercomunicação: Interatividade, Imersão, Autonomia e Mobilidade em Software Art
7956240423716068;2015;2016;São Paulo;Realidade Virtual;Influência da Realidade Virtual sobre a dor, capacidade funcional e qualidade de vida em mulheres com fibromialgia.
8984247070352397;2002;2005;Rio Grande do Sul;Realidade Virtual;Uso da realidade virtual para o entendimento da formação e propagação das discordâncias em materiais semicondutores
5005514832873485;2010;Atual;Rio Grande do Sul;Realidade Virtual;Eventos Estressores, Transtorno de Estresse Agudo e Transtorno de Estresse Pós-Traumático: Avaliação e Intervenção
7423190778887548;2016;2020;São Paulo;Realidade Virtual;Comunicação e sentido no audiovisual interativo para os meios digitais: Estratégias enunciativas na construção de espaços, tempos e atores do discurso.
8294278718542621;2008;2010;Rio de Janeiro;Realidade Virtual;Ambientes Virtuais 3D na Prática Educacional de Crianças com Transtorno de Déficit de Atenção e/ou Hiperatividade
6448889980942931;2007;2009;Minas Gerais;Realidade Virtual;Geoprocessamento na gestão da paisagem urbana e ambiental
5094140362201357;2020;Atual;Pernambuco;Realidade Virtual;Impacto de uma única sessão de terapia baseada em realidade virtual associada à restrição parcial de fluxo sanguíneo nos desfechos hemodinâmicos, autonômicos e perceptivos de idosas: um ensaio clínico randomizado controlado
6453730824686103;2007;Atual;Santa Catarina;Realidade Virtual;MODELA II
4256854832262700;2012;2015;Bahia;Realidade Virtual;Reabilitação virtual no desempenho motor do membro superior de indivíduos pós-AVC
1882712230914196;2001;2002;Pernambuco;Realidade Virtual;A Utilização da Técnica de Dead-reckoning no desenvolvimento de uma aplicação virtual distribuída baseada na arquitetura CORBA
2917658715637353;2015;2016;São Paulo;Realidade Virtual;Influência da Realidade Virtual sobre a dor, capacidade funcional e qualidade de vida em mulheres com fibromialgia
405763452702878;2006;2007;Rio de Janeiro;Realidade Virtual;Estudo de soluções para visualização e simulações do projeto: Entradas, bandeiras e os símbolos paulistas em uma visão tridimensional das obras públicas de Victor Brecheret da Escultura à Arquitetura.
405763452702878;2002;2005;Rio de Janeiro;Realidade Virtual;Uma metodologia para construção de ambientes sintéticos subaquáticos em tempo real
3944886219254894;2016;2018;São Paulo;Realidade Virtual;Criação do protótipo de um aplicativo para reabilitação vestibular
3767009717402045;2018;Atual;Minas Gerais;Realidade Virtual;Adequação do Sistema de Realidade Virtual da Cemig para a Integração com Recursos de Inspeção por Imagens em Tempo Real e Treinamento Conjunto das Equipes de Campo e do COS
3767009717402045;2014;Atual;Minas Gerais;Realidade Virtual;Metodologias para desenvolvimento de Jogos/Jogos Sérios
3767009717402045;2007;2009;Minas Gerais;Realidade Virtual;Diversão com Ciência e Arte - A Dica e sua Imagem
6105352030703632;2013;2013;Minas Gerais;Realidade Virtual;O uso da realidade virtual para o ensino de física quântica
6105352030703632;2013;2013;Minas Gerais;Realidade Virtual;O uso da realidade Virtual para o ensino de História
6105352030703632;2012;2013;Minas Gerais;Realidade Virtual;Estudo da ENGINE UNITY 3D e BLENDER para criação do Observatório Virtual
6105352030703632;2011;2011;Minas Gerais;Realidade Virtual;Estudo da Realidade Virtual e Aumentada no Ensino-Aprendizagem da Física,Quimica, Matemática e Geografia
6105352030703632;2010;2010;Minas Gerais;Realidade Virtual;Aplicação da Realidade Virtual e Aumentada no Ensino-aprendizagem da Física e Matemática
6105352030703632;2009;2009;Minas Gerais;Realidade Virtual;Integração da Modelagem Tridimensional e RV com Banco de Dados
6105352030703632;2008;2008;Minas Gerais;Realidade Virtual;Integração da Modelagem Tridimensional e Realidade Virtual com Banco de Dados
6816358342777216;2013;Atual;São Paulo;Realidade Virtual;CRIAÇÃO, DESENVOLVIMENTO E APLICAÇÃO DE JOGOS COM REALIDADE VIRTUAL PARA APRENDIZAGEM E CONTROLE MOTOR DE CRIANÇAS COM DEFICIÊNCIA MOTORA
4080085921666959;2011;2013;Pernambuco;Realidade Virtual;Uso da tecnologia de jogos  de realidade virtual na  concepção corporal de indivíduos com Doença de Parkinson
3683706649252319;2022;Atual;São Paulo;Realidade Virtual;Realidade Virtual aplicada ao ensino e treinamento médico sobre Pé Diabético
2177644773849043;2012;2014;Minas Gerais;Realidade Virtual;Desenvolvimento de ambientes virtuais, para centro de operação de sistemas representativos das subestações e usinas da Cemig, associados a tecnologias de projeção 3D
987947348533817;2013;2015;Goiás;Realidade Virtual;PROJETO DE PESQUISA - Método para auxiliar cegos a se locomoverem em ambientes desconhecidos utilizando Realidade Virtual e Interação Natural
8894421674850543;2010;2012;Minas Gerais;Realidade Virtual;Utilização de atividades computacionais de ensino de matemática no ensino fundamental e médio
2417304816874825;2010;2011;Rio de Janeiro;Realidade Virtual;Estudo do efeito da estimulação visual dinâmica no controle postural ortostático
3996072254298525;2004;2005;Rio de Janeiro;Realidade Virtual;A linguagem visual na produção de sentidos do discurso dentr
8984999624053884;2013;2017;Rio Grande do Sul;Realidade Virtual;REALIDADE VIRTUAL PARA AUXILIAR A FORMAÇÃO EDUCACIONAL DE PESSOAS COM PARALISIA CEREBRAL
8984999624053884;2013;2016;Rio Grande do Sul;Realidade Virtual;Desenvolvimento de softwares baseados em Brain Computer Interface (BCI) para auxiliar pessoas com limitações motoras no processo de inclusão escolar.
3530349002004775;2018;Atual;Bahia;Realidade Virtual;Brinquedoteca na Realiade Virtual
8901320181295016;2017;2020;São Paulo;Realidade Virtual;VIDA-Odonto:  Treinamento de Anestesia Odontológica por Manipulação Direta Tridimensional Imersiva
8901320181295016;2015;2016;São Paulo;Realidade Virtual;Desenvolvimento de Projetos Artísticos em Metaversos
9919663948518178;2019;2020;Piauí;Realidade Virtual;INFLUÊNCIA DA IMERSÃO VIRTUAL EM DIFERENTES AMBIENTES SOBRE A CONSOLIDAÇÃO DA MEMÓRIA DE TRABALHO: UMA ANÁLISE DAS POTÊNCIAS ABSOLUTA E RELATIVA DA ELETROENCEFALOGRAFIA
